 lambda      Rs      Ts      As      Rp      Tp      Ap
570.3772  6.0428  2.1240 91.8331  6.0428  2.1240 91.8331
570.1149  6.3466  2.0773 91.5761  6.3466  2.0773 91.5761
569.8529  6.6414  2.0263 91.3323  6.6414  2.0263 91.3323
569.5912  6.9211  1.9705 91.1084  6.9211  1.9705 91.1084
569.3297  7.1794  1.9095 90.9111  7.1794  1.9095 90.9111
569.0684  7.4108  1.8432 90.7460  7.4108  1.8432 90.7460
568.8073  7.6107  1.7720 90.6174  7.6107  1.7720 90.6174
568.5465  7.7760  1.6963 90.5277  7.7760  1.6963 90.5277
568.2860  7.9053  1.6171 90.4776  7.9053  1.6171 90.4776
568.0257  7.9988  1.5355 90.4657  7.9988  1.5355 90.4657
567.7656  8.0587  1.4527 90.4887  8.0587  1.4527 90.4887
567.5057  8.0884  1.3698 90.5418  8.0884  1.3698 90.5418
567.2461  8.0927  1.2882 90.6191  8.0927  1.2882 90.6191
566.9867  8.0771  1.2087 90.7142  8.0771  1.2087 90.7142
566.7276  8.0472  1.1324 90.8204  8.0472  1.1324 90.8204
566.4687  8.0090  1.0598 90.9312  8.0090  1.0598 90.9312
566.2100  7.9679  0.9915 91.0406  7.9679  0.9915 91.0406
565.9516  7.9291  0.9276 91.1432  7.9291  0.9276 91.1432
565.6934  7.8971  0.8684 91.2346  7.8971  0.8684 91.2346
565.4355  7.8757  0.8136 91.3107  7.8757  0.8136 91.3107
565.1778  7.8682  0.7633 91.3686  7.8682  0.7633 91.3686
564.9203  7.8773  0.7170 91.4056  7.8773  0.7170 91.4056
564.6630  7.9052  0.6746 91.4202  7.9052  0.6746 91.4202
564.4060  7.9534  0.6356 91.4110  7.9534  0.6356 91.4110
564.1492  8.0228  0.5997 91.3775  8.0228  0.5997 91.3775
563.8927  8.1140  0.5665 91.3195  8.1140  0.5665 91.3195
563.6364  8.2267  0.5355 91.2378  8.2267  0.5355 91.2378
563.3803  8.3599  0.5065 91.1336  8.3599  0.5065 91.1336
563.1244  8.5122  0.4789 91.0090  8.5122  0.4789 91.0090
562.8688  8.6808  0.4525 90.8667  8.6808  0.4525 90.8667
562.6134  8.8626  0.4269 90.7105  8.8626  0.4269 90.7105
562.3583  9.0534  0.4020 90.5446  9.0534  0.4020 90.5446
562.1034  9.2484  0.3775 90.3741  9.2484  0.3775 90.3741
561.8487  9.4427  0.3533 90.2040  9.4427  0.3533 90.2040
561.5942  9.6310  0.3294 90.0395  9.6310  0.3294 90.0395
561.3400  9.8089  0.3059 89.8852  9.8089  0.3059 89.8852
561.0860  9.9724  0.2829 89.7448  9.9724  0.2829 89.7448
560.8322 10.1191  0.2604 89.6205 10.1191  0.2604 89.6205
560.5787 10.2478  0.2388 89.5135 10.2478  0.2388 89.5135
560.3254 10.3589  0.2181 89.4231 10.3589  0.2181 89.4231
560.0723 10.4541  0.1985 89.3474 10.4541  0.1985 89.3474
559.8194 10.5363  0.1801 89.2836 10.5363  0.1801 89.2836
559.5668 10.6089  0.1630 89.2280 10.6089  0.1630 89.2280
559.3144 10.6761  0.1473 89.1766 10.6761  0.1473 89.1766
559.0622 10.7417  0.1328 89.1255 10.7417  0.1328 89.1255
558.8103 10.8094  0.1195 89.0710 10.8094  0.1195 89.0710
558.5586 10.8824  0.1074 89.0102 10.8824  0.1074 89.0102
558.3071 10.9631  0.0964 88.9405 10.9631  0.0964 88.9405
558.0558 11.0530  0.0863 88.8607 11.0530  0.0863 88.8607
557.8048 11.1527  0.0771 88.7703 11.1527  0.0771 88.7703
557.5540 11.2617  0.0686 88.6696 11.2617  0.0686 88.6696
557.3034 11.3790  0.0609 88.5601 11.3790  0.0609 88.5601
557.0530 11.5023  0.0538 88.4439 11.5023  0.0538 88.4439
556.8029 11.6292  0.0474 88.3235 11.6292  0.0474 88.3235
556.5530 11.7570  0.0414 88.2016 11.7570  0.0414 88.2016
556.3033 11.8831  0.0361 88.0808 11.8831  0.0361 88.0808
556.0538 12.0056  0.0312 87.9631 12.0056  0.0312 87.9631
555.8046 12.1233  0.0269 87.8499 12.1233  0.0269 87.8499
555.5556 12.2356  0.0230 87.7414 12.2356  0.0230 87.7414
555.3068 12.3430  0.0195 87.6375 12.3430  0.0195 87.6375
555.0582 12.4465  0.0165 87.5370 12.4465  0.0165 87.5370
554.8098 12.5476  0.0138 87.4386 12.5476  0.0138 87.4386
554.5617 12.6477  0.0115 87.3407 12.6477  0.0115 87.3407
554.3138 12.7483  0.0096 87.2422 12.7483  0.0096 87.2422
554.0661 12.8502  0.0079 87.1419 12.8502  0.0079 87.1419
553.8187 12.9540  0.0064 87.0396 12.9540  0.0064 87.0396
553.5714 13.0596  0.0052 86.9352 13.0596  0.0052 86.9352
553.3244 13.1666  0.0042 86.8292 13.1666  0.0042 86.8292
553.0776 13.2744  0.0033 86.7223 13.2744  0.0033 86.7223
552.8310 13.3821  0.0026 86.6153 13.3821  0.0026 86.6153
552.5847 13.4893  0.0020 86.5086 13.4893  0.0020 86.5086
552.3385 13.5956  0.0015 86.4028 13.5956  0.0015 86.4028
552.0926 13.7009  0.0012 86.2979 13.7009  0.0012 86.2979
551.8469 13.8053  0.0009 86.1938 13.8053  0.0009 86.1938
551.6014 13.9091  0.0006 86.0902 13.9091  0.0006 86.0902
551.3562 14.0126  0.0005 85.9870 14.0126  0.0005 85.9870
551.1111 14.1158  0.0003 85.8839 14.1158  0.0003 85.8839
550.8663 14.2189  0.0002 85.7808 14.2189  0.0002 85.7808
550.6217 14.3219  0.0002 85.6780 14.3219  0.0002 85.6780
550.3773 14.4246  0.0001 85.5753 14.4246  0.0001 85.5753
550.1331 14.5269  0.0001 85.4730 14.5269  0.0001 85.4730
549.8891 14.6289  0.0000 85.3710 14.6289  0.0000 85.3710
549.6454 14.7304  0.0000 85.2695 14.7304  0.0000 85.2695
549.4019 14.8315  0.0000 85.1685 14.8315  0.0000 85.1685
549.1585 14.9321  0.0000 85.0678 14.9321  0.0000 85.0678
548.9154 15.0323  0.0000 84.9677 15.0323  0.0000 84.9677
548.6726 15.1320  0.0000 84.8680 15.1320  0.0000 84.8680
548.4299 15.2312  0.0000 84.7688 15.2312  0.0000 84.7688
548.1874 15.3298  0.0000 84.6702 15.3298  0.0000 84.6702
547.9452 15.4279  0.0000 84.5721 15.4279  0.0000 84.5721
547.7032 15.5253  0.0000 84.4747 15.5253  0.0000 84.4747
547.4614 15.6221  0.0000 84.3779 15.6221  0.0000 84.3779
547.2198 15.7182  0.0000 84.2818 15.7182  0.0000 84.2818
546.9784 15.8135  0.0000 84.1865 15.8135  0.0000 84.1865
546.7372 15.9081  0.0000 84.0919 15.9081  0.0000 84.0919
546.4963 16.0017  0.0000 83.9983 16.0017  0.0000 83.9983
546.2555 16.0945  0.0000 83.9055 16.0945  0.0000 83.9055
546.0150 16.1862  0.0000 83.8138 16.1862  0.0000 83.8138
545.7746 16.2768  0.0000 83.7232 16.2768  0.0000 83.7232
545.5345 16.3662  0.0000 83.6338 16.3662  0.0000 83.6338
545.2946 16.4543  0.0000 83.5457 16.4543  0.0000 83.5457
545.0549 16.5410  0.0000 83.4590 16.5410  0.0000 83.4590
544.8155 16.6261  0.0000 83.3739 16.6261  0.0000 83.3739
544.5762 16.7096  0.0000 83.2904 16.7096  0.0000 83.2904
544.3371 16.7913  0.0000 83.2087 16.7913  0.0000 83.2087
544.0983 16.8711  0.0000 83.1289 16.8711  0.0000 83.1289
543.8596 16.9486  0.0000 83.0514 16.9486  0.0000 83.0514
543.6212 17.0239  0.0000 82.9761 17.0239  0.0000 82.9761
543.3830 17.0967  0.0000 82.9033 17.0967  0.0000 82.9033
543.1450 17.1669  0.0000 82.8331 17.1669  0.0000 82.8331
542.9072 17.2342  0.0000 82.7658 17.2342  0.0000 82.7658
542.6696 17.2984  0.0000 82.7016 17.2984  0.0000 82.7016
542.4322 17.3596  0.0000 82.6404 17.3596  0.0000 82.6404
542.1950 17.4174  0.0000 82.5826 17.4174  0.0000 82.5826
541.9580 17.4719  0.0000 82.5281 17.4719  0.0000 82.5281
541.7213 17.5229  0.0000 82.4771 17.5229  0.0000 82.4771
541.4847 17.5705  0.0000 82.4295 17.5705  0.0000 82.4295
541.2484 17.6148  0.0000 82.3852 17.6148  0.0000 82.3852
541.0122 17.6558  0.0000 82.3442 17.6558  0.0000 82.3442
540.7763 17.6937  0.0000 82.3063 17.6937  0.0000 82.3063
540.5405 17.7287  0.0000 82.2713 17.7287  0.0000 82.2713
540.3050 17.7612  0.0000 82.2388 17.7612  0.0000 82.2388
540.0697 17.7912  0.0000 82.2088 17.7912  0.0000 82.2088
539.8346 17.8193  0.0000 82.1807 17.8193  0.0000 82.1807
539.5997 17.8456  0.0000 82.1544 17.8456  0.0000 82.1544
539.3649 17.8704  0.0000 82.1296 17.8704  0.0000 82.1296
539.1304 17.8941  0.0000 82.1059 17.8941  0.0000 82.1059
538.8961 17.9168  0.0000 82.0832 17.9168  0.0000 82.0832
538.6620 17.9387  0.0000 82.0613 17.9387  0.0000 82.0613
538.4281 17.9602  0.0000 82.0398 17.9602  0.0000 82.0398
538.1944 17.9812  0.0000 82.0188 17.9812  0.0000 82.0188
537.9610 18.0020  0.0000 81.9980 18.0020  0.0000 81.9980
537.7277 18.0227  0.0000 81.9773 18.0227  0.0000 81.9773
537.4946 18.0434  0.0000 81.9566 18.0434  0.0000 81.9566
537.2617 18.0640  0.0000 81.9360 18.0640  0.0000 81.9360
537.0290 18.0848  0.0000 81.9152 18.0848  0.0000 81.9152
536.7965 18.1057  0.0000 81.8943 18.1057  0.0000 81.8943
536.5643 18.1267  0.0000 81.8733 18.1267  0.0000 81.8733
536.3322 18.1478  0.0000 81.8522 18.1478  0.0000 81.8522
536.1003 18.1692  0.0000 81.8308 18.1692  0.0000 81.8308
535.8686 18.1907  0.0000 81.8093 18.1907  0.0000 81.8093
535.6371 18.2124  0.0000 81.7876 18.2124  0.0000 81.7876
535.4059 18.2342  0.0000 81.7658 18.2342  0.0000 81.7658
535.1748 18.2562  0.0000 81.7438 18.2562  0.0000 81.7438
534.9439 18.2783  0.0000 81.7217 18.2783  0.0000 81.7217
534.7132 18.3006  0.0000 81.6994 18.3006  0.0000 81.6994
534.4828 18.3229  0.0000 81.6771 18.3229  0.0000 81.6771
534.2525 18.3454  0.0000 81.6546 18.3454  0.0000 81.6546
534.0224 18.3679  0.0000 81.6321 18.3679  0.0000 81.6321
533.7925 18.3905  0.0000 81.6095 18.3905  0.0000 81.6095
533.5628 18.4131  0.0000 81.5869 18.4131  0.0000 81.5869
533.3333 18.4357  0.0000 81.5643 18.4357  0.0000 81.5643
533.1040 18.4583  0.0000 81.5417 18.4583  0.0000 81.5417
532.8749 18.4810  0.0000 81.5190 18.4810  0.0000 81.5190
532.6460 18.5036  0.0000 81.4964 18.5036  0.0000 81.4964
532.4173 18.5261  0.0000 81.4739 18.5261  0.0000 81.4739
532.1888 18.5486  0.0000 81.4514 18.5486  0.0000 81.4514
531.9605 18.5710  0.0000 81.4290 18.5710  0.0000 81.4290
531.7324 18.5933  0.0000 81.4067 18.5933  0.0000 81.4067
531.5045 18.6155  0.0000 81.3845 18.6155  0.0000 81.3845
531.2768 18.6376  0.0000 81.3624 18.6376  0.0000 81.3624
531.0493 18.6596  0.0000 81.3404 18.6596  0.0000 81.3404
530.8219 18.6814  0.0000 81.3186 18.6814  0.0000 81.3186
530.5948 18.7030  0.0000 81.2970 18.7030  0.0000 81.2970
530.3678 18.7245  0.0000 81.2755 18.7245  0.0000 81.2755
530.1411 18.7458  0.0000 81.2542 18.7458  0.0000 81.2542
529.9145 18.7670  0.0000 81.2330 18.7670  0.0000 81.2330
529.6882 18.7879  0.0000 81.2121 18.7879  0.0000 81.2121
529.4620 18.8086  0.0000 81.1914 18.8086  0.0000 81.1914
529.2360 18.8291  0.0000 81.1709 18.8291  0.0000 81.1709
529.0102 18.8494  0.0000 81.1506 18.8494  0.0000 81.1506
528.7846 18.8694  0.0000 81.1306 18.8694  0.0000 81.1306
528.5592 18.8892  0.0000 81.1108 18.8892  0.0000 81.1108
528.3340 18.9088  0.0000 81.0912 18.9088  0.0000 81.0912
528.1090 18.9281  0.0000 81.0719 18.9281  0.0000 81.0719
527.8842 18.9471  0.0000 81.0529 18.9471  0.0000 81.0529
527.6596 18.9659  0.0000 81.0341 18.9659  0.0000 81.0341
527.4351 18.9844  0.0000 81.0156 18.9844  0.0000 81.0156
527.2109 19.0026  0.0000 80.9974 19.0026  0.0000 80.9974
526.9868 19.0206  0.0000 80.9794 19.0206  0.0000 80.9794
526.7630 19.0382  0.0000 80.9618 19.0382  0.0000 80.9618
526.5393 19.0556  0.0000 80.9444 19.0556  0.0000 80.9444
526.3158 19.0727  0.0000 80.9273 19.0727  0.0000 80.9273
526.0925 19.0894  0.0000 80.9106 19.0894  0.0000 80.9106
525.8694 19.1059  0.0000 80.8941 19.1059  0.0000 80.8941
525.6465 19.1221  0.0000 80.8779 19.1221  0.0000 80.8779
525.4237 19.1379  0.0000 80.8621 19.1379  0.0000 80.8621
525.2012 19.1535  0.0000 80.8465 19.1535  0.0000 80.8465
524.9788 19.1687  0.0000 80.8313 19.1687  0.0000 80.8313
524.7567 19.1836  0.0000 80.8164 19.1836  0.0000 80.8164
524.5347 19.1982  0.0000 80.8018 19.1982  0.0000 80.8018
524.3129 19.2125  0.0000 80.7875 19.2125  0.0000 80.7875
524.0913 19.2265  0.0000 80.7735 19.2265  0.0000 80.7735
523.8699 19.2401  0.0000 80.7599 19.2401  0.0000 80.7599
523.6486 19.2534  0.0000 80.7466 19.2534  0.0000 80.7466
523.4276 19.2664  0.0000 80.7336 19.2664  0.0000 80.7336
523.2068 19.2790  0.0000 80.7210 19.2790  0.0000 80.7210
522.9861 19.2914  0.0000 80.7086 19.2914  0.0000 80.7086
522.7656 19.3034  0.0000 80.6966 19.3034  0.0000 80.6966
522.5453 19.3150  0.0000 80.6850 19.3150  0.0000 80.6850
522.3252 19.3264  0.0000 80.6736 19.3264  0.0000 80.6736
522.1053 19.3374  0.0000 80.6626 19.3374  0.0000 80.6626
521.8855 19.3481  0.0000 80.6519 19.3481  0.0000 80.6519
521.6660 19.3585  0.0000 80.6415 19.3585  0.0000 80.6415
521.4466 19.3685  0.0000 80.6315 19.3685  0.0000 80.6315
521.2274 19.3783  0.0000 80.6217 19.3783  0.0000 80.6217
521.0084 19.3877  0.0000 80.6123 19.3877  0.0000 80.6123
520.7896 19.3968  0.0000 80.6032 19.3968  0.0000 80.6032
520.5709 19.4055  0.0000 80.5945 19.4055  0.0000 80.5945
520.3525 19.4140  0.0000 80.5860 19.4140  0.0000 80.5860
520.1342 19.4221  0.0000 80.5779 19.4221  0.0000 80.5779
519.9161 19.4299  0.0000 80.5701 19.4299  0.0000 80.5701
519.6982 19.4374  0.0000 80.5626 19.4374  0.0000 80.5626
519.4805 19.4445  0.0000 80.5555 19.4445  0.0000 80.5555
519.2630 19.4513  0.0000 80.5487 19.4513  0.0000 80.5487
519.0456 19.4578  0.0000 80.5422 19.4578  0.0000 80.5422
518.8285 19.4640  0.0000 80.5360 19.4640  0.0000 80.5360
518.6115 19.4698  0.0000 80.5302 19.4698  0.0000 80.5302
518.3946 19.4753  0.0000 80.5247 19.4753  0.0000 80.5247
518.1780 19.4805  0.0000 80.5195 19.4805  0.0000 80.5195
517.9616 19.4853  0.0000 80.5147 19.4853  0.0000 80.5147
517.7453 19.4898  0.0000 80.5102 19.4898  0.0000 80.5102
517.5292 19.4940  0.0000 80.5060 19.4940  0.0000 80.5060
517.3133 19.4978  0.0000 80.5022 19.4978  0.0000 80.5022
517.0976 19.5013  0.0000 80.4987 19.5013  0.0000 80.4987
516.8820 19.5044  0.0000 80.4956 19.5044  0.0000 80.4956
516.6667 19.5071  0.0000 80.4929 19.5071  0.0000 80.4929
516.4515 19.5096  0.0000 80.4904 19.5096  0.0000 80.4904
516.2365 19.5117  0.0000 80.4883 19.5117  0.0000 80.4883
516.0216 19.5134  0.0000 80.4866 19.5134  0.0000 80.4866
515.8070 19.5148  0.0000 80.4852 19.5148  0.0000 80.4852
515.5925 19.5159  0.0000 80.4841 19.5159  0.0000 80.4841
515.3782 19.5166  0.0000 80.4834 19.5166  0.0000 80.4834
515.1641 19.5170  0.0000 80.4830 19.5170  0.0000 80.4830
514.9502 19.5170  0.0000 80.4830 19.5170  0.0000 80.4830
514.7364 19.5167  0.0000 80.4833 19.5167  0.0000 80.4833
514.5228 19.5161  0.0000 80.4839 19.5161  0.0000 80.4839
514.3094 19.5151  0.0000 80.4849 19.5151  0.0000 80.4849
514.0962 19.5138  0.0000 80.4862 19.5138  0.0000 80.4862
513.8831 19.5122  0.0000 80.4878 19.5122  0.0000 80.4878
513.6703 19.5102  0.0000 80.4898 19.5102  0.0000 80.4898
513.4576 19.5079  0.0000 80.4921 19.5079  0.0000 80.4921
513.2450 19.5053  0.0000 80.4947 19.5053  0.0000 80.4947
513.0327 19.5024  0.0000 80.4976 19.5024  0.0000 80.4976
512.8205 19.4991  0.0000 80.5009 19.4991  0.0000 80.5009
512.6085 19.4955  0.0000 80.5045 19.4955  0.0000 80.5045
512.3967 19.4916  0.0000 80.5084 19.4916  0.0000 80.5084
512.1850 19.4874  0.0000 80.5126 19.4874  0.0000 80.5126
511.9736 19.4828  0.0000 80.5172 19.4828  0.0000 80.5172
511.7623 19.4780  0.0000 80.5220 19.4780  0.0000 80.5220
511.5512 19.4728  0.0000 80.5272 19.4728  0.0000 80.5272
511.3402 19.4673  0.0000 80.5327 19.4673  0.0000 80.5327
511.1294 19.4615  0.0000 80.5385 19.4615  0.0000 80.5385
510.9188 19.4554  0.0000 80.5446 19.4554  0.0000 80.5446
510.7084 19.4490  0.0000 80.5510 19.4490  0.0000 80.5510
510.4981 19.4422  0.0000 80.5578 19.4422  0.0000 80.5578
510.2881 19.4352  0.0000 80.5648 19.4352  0.0000 80.5648
510.0782 19.4279  0.0000 80.5721 19.4279  0.0000 80.5721
509.8684 19.4202  0.0000 80.5798 19.4202  0.0000 80.5798
509.6589 19.4123  0.0000 80.5877 19.4123  0.0000 80.5877
509.4495 19.4040  0.0000 80.5960 19.4040  0.0000 80.5960
509.2402 19.3955  0.0000 80.6045 19.3955  0.0000 80.6045
509.0312 19.3867  0.0000 80.6133 19.3867  0.0000 80.6133
508.8223 19.3776  0.0000 80.6224 19.3776  0.0000 80.6224
508.6136 19.3681  0.0000 80.6319 19.3681  0.0000 80.6319
508.4051 19.3584  0.0000 80.6416 19.3584  0.0000 80.6416
508.1967 19.3484  0.0000 80.6516 19.3484  0.0000 80.6516
507.9885 19.3382  0.0000 80.6618 19.3382  0.0000 80.6618
507.7805 19.3276  0.0000 80.6724 19.3276  0.0000 80.6724
507.5727 19.3167  0.0000 80.6833 19.3167  0.0000 80.6833
507.3650 19.3056  0.0000 80.6944 19.3056  0.0000 80.6944
507.1575 19.2942  0.0000 80.7058 19.2942  0.0000 80.7058
506.9501 19.2825  0.0000 80.7175 19.2825  0.0000 80.7175
506.7430 19.2705  0.0000 80.7295 19.2705  0.0000 80.7295
506.5359 19.2583  0.0000 80.7417 19.2583  0.0000 80.7417
506.3291 19.2458  0.0000 80.7542 19.2458  0.0000 80.7542
506.1224 19.2330  0.0000 80.7670 19.2330  0.0000 80.7670
505.9160 19.2199  0.0000 80.7801 19.2199  0.0000 80.7801
505.7096 19.2066  0.0000 80.7934 19.2066  0.0000 80.7934
505.5035 19.1930  0.0000 80.8070 19.1930  0.0000 80.8070
505.2975 19.1791  0.0000 80.8209 19.1791  0.0000 80.8209
505.0916 19.1650  0.0000 80.8350 19.1650  0.0000 80.8350
504.8860 19.1506  0.0000 80.8494 19.1506  0.0000 80.8494
504.6805 19.1359  0.0000 80.8641 19.1359  0.0000 80.8641
504.4752 19.1210  0.0000 80.8790 19.1210  0.0000 80.8790
504.2700 19.1058  0.0000 80.8942 19.1058  0.0000 80.8942
504.0650 19.0904  0.0000 80.9096 19.0904  0.0000 80.9096
503.8602 19.0747  0.0000 80.9253 19.0747  0.0000 80.9253
503.6556 19.0588  0.0000 80.9412 19.0588  0.0000 80.9412
503.4511 19.0426  0.0000 80.9574 19.0426  0.0000 80.9574
503.2468 19.0261  0.0000 80.9739 19.0261  0.0000 80.9739
503.0426 19.0094  0.0000 80.9906 19.0094  0.0000 80.9906
502.8386 18.9925  0.0000 81.0075 18.9925  0.0000 81.0075
502.6348 18.9753  0.0000 81.0247 18.9753  0.0000 81.0247
502.4311 18.9579  0.0000 81.0421 18.9579  0.0000 81.0421
502.2276 18.9402  0.0000 81.0598 18.9402  0.0000 81.0598
502.0243 18.9223  0.0000 81.0777 18.9223  0.0000 81.0777
501.8211 18.9042  0.0000 81.0958 18.9042  0.0000 81.0958
501.6181 18.8858  0.0000 81.1142 18.8858  0.0000 81.1142
501.4153 18.8672  0.0000 81.1328 18.8672  0.0000 81.1328
501.2126 18.8484  0.0000 81.1516 18.8484  0.0000 81.1516
501.0101 18.8293  0.0000 81.1707 18.8293  0.0000 81.1707
500.8078 18.8100  0.0000 81.1900 18.8100  0.0000 81.1900
500.6056 18.7904  0.0000 81.2096 18.7904  0.0000 81.2096
500.4036 18.7707  0.0000 81.2293 18.7707  0.0000 81.2293
500.2017 18.7507  0.0000 81.2493 18.7507  0.0000 81.2493
500.0000 18.7305  0.0000 81.2695 18.7305  0.0000 81.2695
499.7985 18.7100  0.0000 81.2900 18.7100  0.0000 81.2900
499.5971 18.6894  0.0000 81.3106 18.6894  0.0000 81.3106
499.3959 18.6685  0.0000 81.3315 18.6685  0.0000 81.3315
499.1948 18.6474  0.0000 81.3526 18.6474  0.0000 81.3526
498.9940 18.6261  0.0000 81.3739 18.6261  0.0000 81.3739
498.7932 18.6045  0.0000 81.3955 18.6045  0.0000 81.3955
498.5927 18.5828  0.0000 81.4172 18.5828  0.0000 81.4172
498.3923 18.5609  0.0000 81.4391 18.5609  0.0000 81.4391
498.1920 18.5387  0.0000 81.4613 18.5387  0.0000 81.4613
497.9920 18.5163  0.0000 81.4837 18.5163  0.0000 81.4837
497.7921 18.4938  0.0000 81.5062 18.4938  0.0000 81.5062
497.5923 18.4710  0.0000 81.5290 18.4710  0.0000 81.5290
497.3927 18.4480  0.0000 81.5520 18.4480  0.0000 81.5520
497.1933 18.4248  0.0000 81.5752 18.4248  0.0000 81.5752
496.9940 18.4014  0.0000 81.5986 18.4014  0.0000 81.5986
496.7949 18.3779  0.0000 81.6221 18.3779  0.0000 81.6221
496.5959 18.3541  0.0000 81.6459 18.3541  0.0000 81.6459
496.3971 18.3301  0.0000 81.6699 18.3301  0.0000 81.6699
496.1985 18.3059  0.0000 81.6941 18.3059  0.0000 81.6941
496.0000 18.2816  0.0000 81.7184 18.2816  0.0000 81.7184
495.8017 18.2570  0.0000 81.7430 18.2570  0.0000 81.7430
495.6035 18.2323  0.0000 81.7677 18.2323  0.0000 81.7677
495.4055 18.2074  0.0000 81.7926 18.2074  0.0000 81.7926
495.2077 18.1823  0.0000 81.8177 18.1823  0.0000 81.8177
495.0100 18.1570  0.0000 81.8430 18.1570  0.0000 81.8430
494.8125 18.1315  0.0000 81.8685 18.1315  0.0000 81.8685
494.6151 18.1058  0.0000 81.8942 18.1058  0.0000 81.8942
494.4179 18.0800  0.0000 81.9200 18.0800  0.0000 81.9200
494.2208 18.0540  0.0000 81.9460 18.0540  0.0000 81.9460
494.0239 18.0278  0.0000 81.9722 18.0278  0.0000 81.9722
493.8272 18.0014  0.0000 81.9986 18.0014  0.0000 81.9986
493.6306 17.9749  0.0000 82.0251 17.9749  0.0000 82.0251
493.4341 17.9482  0.0000 82.0518 17.9482  0.0000 82.0518
493.2379 17.9213  0.0000 82.0787 17.9213  0.0000 82.0787
493.0417 17.8943  0.0000 82.1057 17.8943  0.0000 82.1057
492.8458 17.8670  0.0000 82.1330 17.8670  0.0000 82.1330
492.6500 17.8397  0.0000 82.1603 17.8397  0.0000 82.1603
492.4543 17.8121  0.0000 82.1879 17.8121  0.0000 82.1879
492.2588 17.7844  0.0000 82.2156 17.7844  0.0000 82.2156
492.0635 17.7565  0.0000 82.2435 17.7565  0.0000 82.2435
491.8683 17.7285  0.0000 82.2715 17.7285  0.0000 82.2715
491.6733 17.7003  0.0000 82.2997 17.7003  0.0000 82.2997
491.4784 17.6720  0.0000 82.3280 17.6720  0.0000 82.3280
491.2837 17.6435  0.0000 82.3565 17.6435  0.0000 82.3565
491.0891 17.6148  0.0000 82.3852 17.6148  0.0000 82.3852
490.8947 17.5860  0.0000 82.4140 17.5860  0.0000 82.4140
490.7004 17.5571  0.0000 82.4429 17.5571  0.0000 82.4429
490.5063 17.5280  0.0000 82.4720 17.5280  0.0000 82.4720
490.3124 17.4987  0.0000 82.5013 17.4987  0.0000 82.5013
490.1186 17.4693  0.0000 82.5307 17.4693  0.0000 82.5307
489.9249 17.4398  0.0000 82.5602 17.4398  0.0000 82.5602
489.7314 17.4101  0.0000 82.5899 17.4101  0.0000 82.5899
489.5381 17.3803  0.0000 82.6197 17.3803  0.0000 82.6197
489.3449 17.3503  0.0000 82.6497 17.3503  0.0000 82.6497
489.1519 17.3202  0.0000 82.6798 17.3202  0.0000 82.6798
488.9590 17.2900  0.0000 82.7100 17.2900  0.0000 82.7100
488.7663 17.2596  0.0000 82.7404 17.2596  0.0000 82.7404
488.5737 17.2291  0.0000 82.7709 17.2291  0.0000 82.7709
488.3813 17.1985  0.0000 82.8015 17.1985  0.0000 82.8015
488.1890 17.1677  0.0000 82.8323 17.1677  0.0000 82.8323
487.9969 17.1368  0.0000 82.8632 17.1368  0.0000 82.8632
487.8049 17.1058  0.0000 82.8942 17.1058  0.0000 82.8942
487.6131 17.0746  0.0000 82.9254 17.0746  0.0000 82.9254
487.4214 17.0434  0.0000 82.9566 17.0434  0.0000 82.9566
487.2299 17.0120  0.0000 82.9880 17.0120  0.0000 82.9880
487.0385 16.9804  0.0000 83.0196 16.9804  0.0000 83.0196
486.8473 16.9488  0.0000 83.0512 16.9488  0.0000 83.0512
486.6562 16.9170  0.0000 83.0830 16.9170  0.0000 83.0830
486.4653 16.8852  0.0000 83.1148 16.8852  0.0000 83.1148
486.2745 16.8532  0.0000 83.1468 16.8532  0.0000 83.1468
486.0839 16.8211  0.0000 83.1789 16.8211  0.0000 83.1789
485.8934 16.7888  0.0000 83.2112 16.7888  0.0000 83.2112
485.7031 16.7565  0.0000 83.2435 16.7565  0.0000 83.2435
485.5129 16.7241  0.0000 83.2759 16.7241  0.0000 83.2759
485.3229 16.6915  0.0000 83.3085 16.6915  0.0000 83.3085
485.1330 16.6588  0.0000 83.3412 16.6588  0.0000 83.3412
484.9433 16.6261  0.0000 83.3739 16.6261  0.0000 83.3739
484.7537 16.5932  0.0000 83.4068 16.5932  0.0000 83.4068
484.5643 16.5602  0.0000 83.4398 16.5602  0.0000 83.4398
484.3750 16.5272  0.0000 83.4728 16.5272  0.0000 83.4728
484.1859 16.4940  0.0000 83.5060 16.4940  0.0000 83.5060
483.9969 16.4607  0.0000 83.5393 16.4607  0.0000 83.5393
483.8080 16.4273  0.0000 83.5727 16.4273  0.0000 83.5727
483.6193 16.3939  0.0000 83.6061 16.3939  0.0000 83.6061
483.4308 16.3603  0.0000 83.6397 16.3603  0.0000 83.6397
483.2424 16.3267  0.0000 83.6733 16.3267  0.0000 83.6733
483.0541 16.2929  0.0000 83.7071 16.2929  0.0000 83.7071
482.8660 16.2591  0.0000 83.7409 16.2591  0.0000 83.7409
482.6781 16.2252  0.0000 83.7748 16.2252  0.0000 83.7748
482.4903 16.1911  0.0000 83.8089 16.1911  0.0000 83.8089
482.3026 16.1570  0.0000 83.8430 16.1570  0.0000 83.8430
482.1151 16.1229  0.0000 83.8771 16.1229  0.0000 83.8771
