 lambda      Rs      Ts      As      Rp      Tp      Ap
698.5915 35.3240 49.9500 14.7260 35.3240 49.9500 14.7260
698.1982 34.8172 50.2659 14.9170 34.8172 50.2659 14.9170
697.8053 34.3024 50.5867 15.1109 34.3024 50.5867 15.1109
697.4128 33.7797 50.9124 15.3078 33.7797 50.9124 15.3078
697.0208 33.2492 51.2430 15.5078 33.2492 51.2430 15.5078
696.6292 32.7108 51.5785 15.7107 32.7108 51.5785 15.7107
696.2381 32.1647 51.9186 15.9167 32.1647 51.9186 15.9167
695.8474 31.6109 52.2635 16.1256 31.6109 52.2635 16.1256
695.4571 31.0495 52.6129 16.3376 31.0495 52.6129 16.3376
695.0673 30.4807 52.9668 16.5525 30.4807 52.9668 16.5525
694.6779 29.9045 53.3251 16.7703 29.9045 53.3251 16.7703
694.2889 29.3212 53.6877 16.9911 29.3212 53.6877 16.9911
693.9004 28.7308 54.0544 17.2147 28.7308 54.0544 17.2147
693.5123 28.1336 54.4252 17.4412 28.1336 54.4252 17.4412
693.1247 27.5297 54.7998 17.6705 27.5297 54.7998 17.6705
692.7374 26.9194 55.1780 17.9026 26.9194 55.1780 17.9026
692.3506 26.3029 55.5599 18.1373 26.3029 55.5599 18.1373
691.9643 25.6803 55.9450 18.3747 25.6803 55.9450 18.3747
691.5784 25.0521 56.3332 18.6146 25.0521 56.3332 18.6146
691.1929 24.4186 56.7244 18.8570 24.4186 56.7244 18.8570
690.8078 23.7799 57.1183 19.1018 23.7799 57.1183 19.1018
690.4232 23.1365 57.5145 19.3490 23.1365 57.5145 19.3490
690.0390 22.4888 57.9129 19.5983 22.4888 57.9129 19.5983
689.6552 21.8371 58.3132 19.8497 21.8371 58.3132 19.8497
689.2718 21.1818 58.7150 20.1031 21.1818 58.7150 20.1031
688.8889 20.5235 59.1181 20.3583 20.5235 59.1181 20.3583
688.5064 19.8626 59.5221 20.6153 19.8626 59.5221 20.6153
688.1243 19.1996 59.9266 20.8738 19.1996 59.9266 20.8738
687.7427 18.5350 60.3313 21.1336 18.5350 60.3313 21.1336
687.3614 17.8695 60.7358 21.3947 17.8695 60.7358 21.3947
686.9806 17.2035 61.1396 21.6569 17.2035 61.1396 21.6569
686.6002 16.5378 61.5423 21.9198 16.5378 61.5423 21.9198
686.2203 15.8730 61.9435 22.1834 15.8730 61.9435 22.1834
685.8407 15.2098 62.3427 22.4475 15.2098 62.3427 22.4475
685.4616 14.5489 62.7394 22.7117 14.5489 62.7394 22.7117
685.0829 13.8911 63.1330 22.9759 13.8911 63.1330 22.9759
684.7046 13.2371 63.5231 23.2398 13.2371 63.5231 23.2398
684.3267 12.5878 63.9091 23.5031 12.5878 63.9091 23.5031
683.9493 11.9439 64.2904 23.7657 11.9439 64.2904 23.7657
683.5722 11.3065 64.6664 24.0271 11.3065 64.6664 24.0271
683.1956 10.6763 65.0366 24.2871 10.6763 65.0366 24.2871
682.8194 10.0544 65.4003 24.5454 10.0544 65.4003 24.5454
682.4436  9.4416 65.7568 24.8016  9.4416 65.7568 24.8016
682.0682  8.8389 66.1056 25.0556  8.8389 66.1056 25.0556
681.6932  8.2473 66.4459 25.3068  8.2473 66.4459 25.3068
681.3187  7.6678 66.7771 25.5550  7.6678 66.7771 25.5550
680.9445  7.1015 67.0986 25.7999  7.1015 67.0986 25.7999
680.5708  6.5494 67.4095 26.0410  6.5494 67.4095 26.0410
680.1975  6.0126 67.7094 26.2781  6.0126 67.7094 26.2781
679.8246  5.4920 67.9973 26.5106  5.4920 67.9973 26.5106
679.4521  4.9888 68.2728 26.7384  4.9888 68.2728 26.7384
679.0800  4.5041 68.5350 26.9610  4.5041 68.5350 26.9610
678.7083  4.0388 68.7833 27.1779  4.0388 68.7833 27.1779
678.3370  3.5940 69.0170 27.3890  3.5940 69.0170 27.3890
677.9661  3.1708 69.2355 27.5937  3.1708 69.2355 27.5937
677.5956  2.7702 69.4381 27.7918  2.7702 69.4381 27.7918
677.2256  2.3931 69.6241 27.9827  2.3931 69.6241 27.9827
676.8559  2.0406 69.7930 28.1663  2.0406 69.7930 28.1663
676.4866  1.7136 69.9442 28.3422  1.7136 69.9442 28.3422
676.1178  1.4130 70.0771 28.5099  1.4130 70.0771 28.5099
675.7493  1.1397 70.1911 28.6692  1.1397 70.1911 28.6692
675.3813  0.8945 70.2858 28.8197  0.8945 70.2858 28.8197
675.0136  0.6781 70.3607 28.9612  0.6781 70.3607 28.9612
674.6464  0.4913 70.4153 29.0934  0.4913 70.4153 29.0934
674.2795  0.3347 70.4493 29.2160  0.3347 70.4493 29.2160
673.9130  0.2090 70.4623 29.3287  0.2090 70.4623 29.3287
673.5470  0.1146 70.4540 29.4314  0.1146 70.4540 29.4314
673.1813  0.0521 70.4242 29.5237  0.0521 70.4242 29.5237
672.8161  0.0218 70.3726 29.6056  0.0218 70.3726 29.6056
672.4512  0.0240 70.2991 29.6769  0.0240 70.2991 29.6769
672.0867  0.0590 70.2037 29.7374  0.0590 70.2037 29.7374
671.7226  0.1269 70.0861 29.7870  0.1269 70.0861 29.7870
671.3590  0.2278 69.9465 29.8257  0.2278 69.9465 29.8257
670.9957  0.3617 69.7849 29.8534  0.3617 69.7849 29.8534
670.6328  0.5285 69.6014 29.8701  0.5285 69.6014 29.8701
670.2703  0.7280 69.3962 29.8758  0.7280 69.3962 29.8758
669.9082  0.9599 69.1695 29.8706  0.9599 69.1695 29.8706
669.5464  1.2240 68.9216 29.8544  1.2240 68.9216 29.8544
669.1851  1.5197 68.6529 29.8274  1.5197 68.6529 29.8274
668.8242  1.8467 68.3636 29.7898  1.8467 68.3636 29.7898
668.4636  2.2042 68.0542 29.7416  2.2042 68.0542 29.7416
668.1034  2.5917 67.7253 29.6830  2.5917 67.7253 29.6830
667.7437  3.0084 67.3773 29.6143  3.0084 67.3773 29.6143
667.3843  3.4536 67.0107 29.5357  3.4536 67.0107 29.5357
667.0253  3.9263 66.6263 29.4474  3.9263 66.6263 29.4474
666.6667  4.4257 66.2246 29.3498  4.4257 66.2246 29.3498
666.3084  4.9507 65.8063 29.2430  4.9507 65.8063 29.2430
665.9506  5.5004 65.3721 29.1275  5.5004 65.3721 29.1275
665.5931  6.0737 64.9228 29.0035  6.0737 64.9228 29.0035
665.2361  6.6695 64.4590 28.8715  6.6695 64.4590 28.8715
664.8794  7.2866 63.9817 28.7318  7.2866 63.9817 28.7318
664.5230  7.9238 63.4914 28.5847  7.9238 63.4914 28.5847
664.1671  8.5800 62.9892 28.4308  8.5800 62.9892 28.4308
663.8116  9.2540 62.4757 28.2703  9.2540 62.4757 28.2703
663.4564  9.9444 61.9519 28.1037  9.9444 61.9519 28.1037
663.1016 10.6501 61.4185 27.9314 10.6501 61.4185 27.9314
662.7472 11.3698 60.8763 27.7539 11.3698 60.8763 27.7539
662.3932 12.1022 60.3262 27.5716 12.1022 60.3262 27.5716
662.0395 12.8462 59.7690 27.3849 12.8462 59.7690 27.3849
661.6862 13.6003 59.2055 27.1942 13.6003 59.2055 27.1942
661.3333 14.3635 58.6365 27.0000 14.3635 58.6365 27.0000
660.9808 15.1345 58.0627 26.8028 15.1345 58.0627 26.8028
660.6287 15.9121 57.4850 26.6029 15.9121 57.4850 26.6029
660.2769 16.6951 56.9042 26.4008 16.6951 56.9042 26.4008
659.9255 17.4824 56.3208 26.1968 17.4824 56.3208 26.1968
659.5745 18.2728 55.7357 25.9915 18.2728 55.7357 25.9915
659.2238 19.0652 55.1496 25.7852 19.0652 55.1496 25.7852
658.8735 19.8587 54.5630 25.5783 19.8587 54.5630 25.5783
658.5236 20.6521 53.9767 25.3712 20.6521 53.9767 25.3712
658.1741 21.4445 53.3913 25.1643 21.4445 53.3913 25.1643
657.8249 22.2348 52.8073 24.9579 22.2348 52.8073 24.9579
657.4761 23.0222 52.2253 24.7525 23.0222 52.2253 24.7525
657.1277 23.8058 51.6459 24.5483 23.8058 51.6459 24.5483
656.7797 24.5847 51.0696 24.3457 24.5847 51.0696 24.3457
656.4320 25.3581 50.4969 24.1450 25.3581 50.4969 24.1450
656.0847 26.1252 49.9282 23.9466 26.1252 49.9282 23.9466
655.7377 26.8853 49.3640 23.7507 26.8853 49.3640 23.7507
655.3911 27.6377 48.8046 23.5576 27.6377 48.8046 23.5576
655.0449 28.3817 48.2505 23.3677 28.3817 48.2505 23.3677
654.6990 29.1167 47.7021 23.1812 29.1167 47.7021 23.1812
654.3536 29.8421 47.1596 22.9983 29.8421 47.1596 22.9983
654.0084 30.5573 46.6233 22.8194 30.5573 46.6233 22.8194
653.6637 31.2618 46.0936 22.6446 31.2618 46.0936 22.6446
653.3193 31.9551 45.5708 22.4741 31.9551 45.5708 22.4741
652.9753 32.6368 45.0549 22.3083 32.6368 45.0549 22.3083
652.6316 33.3063 44.5464 22.1473 33.3063 44.5464 22.1473
652.2883 33.9633 44.0454 21.9913 33.9633 44.0454 21.9913
651.9453 34.6075 43.5521 21.8405 34.6075 43.5521 21.8405
651.6027 35.2384 43.0665 21.6950 35.2384 43.0665 21.6950
651.2605 35.8558 42.5890 21.5552 35.8558 42.5890 21.5552
650.9186 36.4593 42.1196 21.4211 36.4593 42.1196 21.4211
650.5771 37.0486 41.6585 21.2929 37.0486 41.6585 21.2929
650.2360 37.6236 41.2057 21.1708 37.6236 41.2057 21.1708
649.8952 38.1839 40.7613 21.0548 38.1839 40.7613 21.0548
649.5547 38.7294 40.3254 20.9453 38.7294 40.3254 20.9453
649.2147 39.2598 39.8981 20.8422 39.2598 39.8981 20.8422
648.8749 39.7749 39.4794 20.7458 39.7749 39.4794 20.7458
648.5356 40.2746 39.0693 20.6561 40.2746 39.0693 20.6561
648.1965 40.7588 38.6679 20.5733 40.7588 38.6679 20.5733
647.8579 41.2272 38.2753 20.4975 41.2272 38.2753 20.4975
647.5196 41.6797 37.8913 20.4289 41.6797 37.8913 20.4289
647.1816 42.1163 37.5161 20.3675 42.1163 37.5161 20.3675
646.8440 42.5368 37.1496 20.3135 42.5368 37.1496 20.3135
646.5068 42.9411 36.7918 20.2670 42.9411 36.7918 20.2670
646.1699 43.3291 36.4428 20.2281 43.3291 36.4428 20.2281
645.8333 43.7008 36.1023 20.1969 43.7008 36.1023 20.1969
645.4971 44.0559 35.7706 20.1735 44.0559 35.7706 20.1735
645.1613 44.3946 35.4474 20.1580 44.3946 35.4474 20.1580
644.8258 44.7166 35.1328 20.1506 44.7166 35.1328 20.1506
644.4906 45.0219 34.8268 20.1513 45.0219 34.8268 20.1513
644.1558 45.3105 34.5293 20.1603 45.3105 34.5293 20.1603
643.8214 45.5822 34.2402 20.1776 45.5822 34.2402 20.1776
643.4873 45.8371 33.9595 20.2034 45.8371 33.9595 20.2034
643.1535 46.0750 33.6872 20.2378 46.0750 33.6872 20.2378
642.8201 46.2959 33.4232 20.2808 46.2959 33.4232 20.2808
642.4870 46.4998 33.1675 20.3327 46.4998 33.1675 20.3327
642.1543 46.6865 32.9200 20.3935 46.6865 32.9200 20.3935
641.8219 46.8560 32.6807 20.4633 46.8560 32.6807 20.4633
641.4899 47.0082 32.4494 20.5424 47.0082 32.4494 20.5424
641.1582 47.1431 32.2262 20.6306 47.1431 32.2262 20.6306
640.8269 47.2606 32.0110 20.7283 47.2606 32.0110 20.7283
640.4959 47.3606 31.8038 20.8356 47.3606 31.8038 20.8356
640.1652 47.4431 31.6045 20.9525 47.4431 31.6045 20.9525
639.8349 47.5079 31.4130 21.0791 47.5079 31.4130 21.0791
639.5049 47.5549 31.2293 21.2157 47.5549 31.2293 21.2157
639.1753 47.5842 31.0534 21.3624 47.5842 31.0534 21.3624
638.8460 47.5956 30.8851 21.5193 47.5956 30.8851 21.5193
638.5170 47.5890 30.7246 21.6865 47.5890 30.7246 21.6865
638.1884 47.5642 30.5716 21.8642 47.5642 30.5716 21.8642
637.8601 47.5213 30.4262 22.0525 47.5213 30.4262 22.0525
637.5321 47.4601 30.2883 22.2517 47.4601 30.2883 22.2517
637.2045 47.3804 30.1578 22.4618 47.3804 30.1578 22.4618
636.8772 47.2822 30.0349 22.6829 47.2822 30.0349 22.6829
636.5503 47.1654 29.9193 22.9153 47.1654 29.9193 22.9153
636.2237 47.0298 29.8111 23.1592 47.0298 29.8111 23.1592
635.8974 46.8752 29.7102 23.4146 46.8752 29.7102 23.4146
635.5715 46.7017 29.6166 23.6818 46.7017 29.6166 23.6818
635.2459 46.5090 29.5302 23.9608 46.5090 29.5302 23.9608
634.9206 46.2969 29.4511 24.2520 46.2969 29.4511 24.2520
634.5957 46.0655 29.3792 24.5554 46.0655 29.3792 24.5554
634.2711 45.8144 29.3144 24.8711 45.8144 29.3144 24.8711
633.9468 45.5437 29.2568 25.1995 45.5437 29.2568 25.1995
633.6229 45.2531 29.2063 25.5406 45.2531 29.2063 25.5406
633.2993 44.9425 29.1629 25.8946 44.9425 29.1629 25.8946
632.9760 44.6118 29.1265 26.2617 44.6118 29.1265 26.2617
632.6531 44.2608 29.0972 26.6420 44.2608 29.0972 26.6420
632.3304 43.8894 29.0749 27.0357 43.8894 29.0749 27.0357
632.0082 43.4975 29.0595 27.4430 43.4975 29.0595 27.4430
631.6862 43.0849 29.0512 27.8639 43.0849 29.0512 27.8639
631.3646 42.6516 29.0497 28.2987 42.6516 29.0497 28.2987
631.0433 42.1974 29.0551 28.7475 42.1974 29.0551 28.7475
630.7223 41.7223 29.0674 29.2103 41.7223 29.0674 29.2103
630.4016 41.2261 29.0866 29.6873 41.2261 29.0866 29.6873
630.0813 40.7088 29.1125 30.1787 40.7088 29.1125 30.1787
629.7613 40.1704 29.1452 30.6844 40.1704 29.1452 30.6844
629.4416 39.6107 29.1847 31.2046 39.6107 29.1847 31.2046
629.1223 39.0299 29.2308 31.7393 39.0299 29.2308 31.7393
628.8032 38.4279 29.2835 32.2886 38.4279 29.2835 32.2886
628.4845 37.8047 29.3428 32.8525 37.8047 29.3428 32.8525
628.1662 37.1604 29.4086 33.4310 37.1604 29.4086 33.4310
627.8481 36.4952 29.4808 34.0240 36.4952 29.4808 34.0240
627.5304 35.8091 29.5595 34.6314 35.8091 29.5595 34.6314
627.2129 35.1024 29.6444 35.2533 35.1024 29.6444 35.2533
626.8959 34.3752 29.7354 35.8894 34.3752 29.7354 35.8894
626.5791 33.6279 29.8326 36.5395 33.6279 29.8326 36.5395
626.2626 32.8607 29.9357 37.2036 32.8607 29.9357 37.2036
625.9465 32.0741 30.0447 37.8812 32.0741 30.0447 37.8812
625.6307 31.2685 30.1593 38.5722 31.2685 30.1593 38.5722
625.3152 30.4444 30.2795 39.2761 30.4444 30.2795 39.2761
625.0000 29.6024 30.4050 39.9925 29.6024 30.4050 39.9925
624.6851 28.7432 30.5357 40.7210 28.7432 30.5357 40.7210
624.3706 27.8676 30.6714 41.4610 27.8676 30.6714 41.4610
624.0564 26.9763 30.8117 42.2120 26.9763 30.8117 42.2120
623.7425 26.0703 30.9566 42.9731 26.0703 30.9566 42.9731
623.4289 25.1507 31.1056 43.7437 25.1507 31.1056 43.7437
623.1156 24.2186 31.2585 44.5229 24.2186 31.2585 44.5229
622.8026 23.2753 31.4149 45.3098 23.2753 31.4149 45.3098
622.4900 22.3221 31.5745 46.1033 22.3221 31.5745 46.1033
622.1776 21.3606 31.7370 46.9024 21.3606 31.7370 46.9024
621.8656 20.3925 31.9018 47.7057 20.3925 31.9018 47.7057
621.5539 19.4194 32.0686 48.5121 19.4194 32.0686 48.5121
621.2425 18.4432 32.2368 49.3199 18.4432 32.2368 49.3199
620.9314 17.4662 32.4060 50.1278 17.4662 32.4060 50.1278
620.6206 16.4903 32.5755 50.9341 16.4903 32.5755 50.9341
620.3102 15.5181 32.7449 51.7370 15.5181 32.7449 51.7370
620.0000 14.5519 32.9135 52.5347 14.5519 32.9135 52.5347
619.6902 13.5943 33.0806 53.3251 13.5943 33.0806 53.3251
619.3806 12.6482 33.2455 54.1063 12.6482 33.2455 54.1063
619.0714 11.7165 33.4076 54.8760 11.7165 33.4076 54.8760
618.7625 10.8021 33.5660 55.6319 10.8021 33.5660 55.6319
618.4539  9.9082 33.7200 56.3718  9.9082 33.7200 56.3718
618.1456  9.0381 33.8687 57.0931  9.0381 33.8687 57.0931
617.8376  8.1952 34.0114 57.7934  8.1952 34.0114 57.7934
617.5299  7.3827 34.1471 58.4702  7.3827 34.1471 58.4702
617.2225  6.6043 34.2750 59.1207  6.6043 34.2750 59.1207
616.9154  5.8635 34.3942 59.7424  5.8635 34.3942 59.7424
616.6087  5.1638 34.5037 60.3326  5.1638 34.5037 60.3326
616.3022  4.5087 34.6026 60.8887  4.5087 34.6026 60.8887
615.9960  3.9018 34.6901 61.4081  3.9018 34.6901 61.4081
615.6902  3.3464 34.7652 61.8883  3.3464 34.7652 61.8883
615.3846  2.8460 34.8271 62.3269  2.8460 34.8271 62.3269
615.0794  2.4037 34.8749 62.7215  2.4037 34.8749 62.7215
614.7744  2.0225 34.9077 63.0699  2.0225 34.9077 63.0699
614.4698  1.7052 34.9248 63.3700  1.7052 34.9248 63.3700
614.1654  1.4545 34.9254 63.6201  1.4545 34.9254 63.6201
613.8614  1.2726 34.9088 63.8186  1.2726 34.9088 63.8186
613.5576  1.1616 34.8745 63.9639  1.1616 34.8745 63.9639
613.2542  1.1230 34.8219 64.0551  1.1230 34.8219 64.0551
612.9511  1.1582 34.7504 64.0914  1.1582 34.7504 64.0914
612.6482  1.2681 34.6598 64.0721  1.2681 34.6598 64.0721
612.3457  1.4530 34.5497 63.9973  1.4530 34.5497 63.9973
612.0434  1.7131 34.4200 63.8669  1.7131 34.4200 63.8669
611.7415  2.0478 34.2705 63.6817  2.0478 34.2705 63.6817
611.4398  2.4563 34.1012 63.4425  2.4563 34.1012 63.4425
611.1385  2.9371 33.9124 63.1505  2.9371 33.9124 63.1505
610.8374  3.4885 33.7041 62.8074  3.4885 33.7041 62.8074
610.5367  4.1081 33.4768 62.4151  4.1081 33.4768 62.4151
610.2362  4.7932 33.2308 61.9760  4.7932 33.2308 61.9760
609.9361  5.5405 32.9667 61.4928  5.5405 32.9667 61.4928
609.6362  6.3466 32.6851 60.9683  6.3466 32.6851 60.9683
609.3366  7.2075 32.3866 60.4059  7.2075 32.3866 60.4059
609.0373  8.1188 32.0722 59.8089  8.1188 32.0722 59.8089
608.7383  9.0761 31.7427 59.1813  9.0761 31.7427 59.1813
608.4396 10.0744 31.3989 58.5268 10.0744 31.3989 58.5268
608.1412 11.1086 31.0418 57.8496 11.1086 31.0418 57.8496
607.8431 12.1736 30.6726 57.1538 12.1736 30.6726 57.1538
607.5453 13.2640 30.2922 56.4438 13.2640 30.2922 56.4438
607.2478 14.3744 29.9017 55.7240 14.3744 29.9017 55.7240
606.9506 15.4991 29.5022 54.9986 15.4991 29.5022 54.9986
606.6536 16.6328 29.0949 54.2722 16.6328 29.0949 54.2722
606.3570 17.7700 28.6809 53.5491 17.7700 28.6809 53.5491
606.0606 18.9054 28.2612 52.8335 18.9054 28.2612 52.8335
605.7645 20.0335 27.8369 52.1295 20.0335 27.8369 52.1295
605.4688 21.1495 27.4092 51.4413 21.1495 27.4092 51.4413
605.1733 22.2482 26.9790 50.7728 22.2482 26.9790 50.7728
604.8780 23.3251 26.5472 50.1277 23.3251 26.5472 50.1277
604.5831 24.3755 26.1150 49.5095 24.3755 26.1150 49.5095
604.2885 25.3951 25.6831 48.9217 25.3951 25.6831 48.9217
603.9942 26.3801 25.2525 48.3675 26.3801 25.2525 48.3675
603.7001 27.3265 24.8239 47.8496 27.3265 24.8239 47.8496
603.4063 28.2309 24.3981 47.3710 28.2309 24.3981 47.3710
603.1128 29.0901 23.9757 46.9341 29.0901 23.9757 46.9341
602.8196 29.9012 23.5575 46.5412 29.9012 23.5575 46.5412
602.5267 30.6616 23.1441 46.1943 30.6616 23.1441 46.1943
602.2341 31.3688 22.7359 45.8953 31.3688 22.7359 45.8953
601.9417 32.0207 22.3336 45.6457 32.0207 22.3336 45.6457
601.6497 32.6156 21.9374 45.4470 32.6156 21.9374 45.4470
601.3579 33.1520 21.5478 45.3002 33.1520 21.5478 45.3002
601.0664 33.6284 21.1652 45.2064 33.6284 21.1652 45.2064
600.7752 34.0440 20.7899 45.1661 34.0440 20.7899 45.1661
600.4843 34.3979 20.4221 45.1800 34.3979 20.4221 45.1800
600.1936 34.6896 20.0620 45.2484 34.6896 20.0620 45.2484
599.9032 34.9187 19.7099 45.3713 34.9187 19.7099 45.3713
599.6132 35.0853 19.3659 45.5488 35.0853 19.3659 45.5488
599.3233 35.1894 19.0301 45.7805 35.1894 19.0301 45.7805
599.0338 35.2313 18.7026 46.0660 35.2313 18.7026 46.0660
598.7446 35.2117 18.3835 46.4047 35.2117 18.3835 46.4047
598.4556 35.1312 18.0729 46.7959 35.1312 18.0729 46.7959
598.1669 34.9908 17.7707 47.2385 34.9908 17.7707 47.2385
597.8785 34.7915 17.4769 47.7316 34.7915 17.4769 47.7316
597.5904 34.5347 17.1916 48.2737 34.5347 17.1916 48.2737
597.3025 34.2218 16.9147 48.8635 34.2218 16.9147 48.8635
597.0149 33.8544 16.6462 49.4995 33.8544 16.6462 49.4995
596.7276 33.4342 16.3859 50.1799 33.4342 16.3859 50.1799
596.4406 32.9632 16.1339 50.9028 32.9632 16.1339 50.9028
596.1538 32.4436 15.8901 51.6663 32.4436 15.8901 51.6663
595.8674 31.8774 15.6543 52.4683 31.8774 15.6543 52.4683
595.5812 31.2670 15.4266 53.3064 31.2670 15.4266 53.3064
595.2952 30.6151 15.2067 54.1782 30.6151 15.2067 54.1782
595.0096 29.9241 14.9946 55.0813 29.9241 14.9946 55.0813
594.7242 29.1970 14.7902 56.0128 29.1970 14.7902 56.0128
594.4391 28.4365 14.5933 56.9701 28.4365 14.5933 56.9701
594.1543 27.6459 14.4039 57.9502 27.6459 14.4039 57.9502
593.8697 26.8282 14.2219 58.9499 26.8282 14.2219 58.9499
593.5854 25.9867 14.0471 59.9662 25.9867 14.0471 59.9662
593.3014 25.1249 13.8793 60.9958 25.1249 13.8793 60.9958
593.0177 24.2464 13.7185 62.0352 24.2464 13.7185 62.0352
592.7342 23.3547 13.5645 63.0809 23.3547 13.5645 63.0809
592.4510 22.4536 13.4171 64.1292 22.4536 13.4171 64.1292
592.1681 21.5472 13.2763 65.1765 21.5472 13.2763 65.1765
591.8854 20.6394 13.1418 66.2188 20.6394 13.1418 66.2188
591.6031 19.7343 13.0136 67.2521 19.7343 13.0136 67.2521
591.3209 18.8363 12.8914 68.2724 18.8363 12.8914 68.2724
591.0391 17.9496 12.7750 69.2754 17.9496 12.7750 69.2754
590.7575 17.0787 12.6643 70.2570 17.0787 12.6643 70.2570
590.4762 16.2282 12.5590 71.2128 16.2282 12.5590 71.2128
590.1951 15.4028 12.4590 72.1383 15.4028 12.4590 72.1383
589.9144 14.6070 12.3639 73.0290 14.6070 12.3639 73.0290
589.6339 13.8459 12.2736 73.8805 13.8459 12.2736 73.8805
589.3536 13.1242 12.1877 74.6881 13.1242 12.1877 74.6881
589.0736 12.4468 12.1060 75.4473 12.4468 12.1060 75.4473
588.7939 11.8186 12.0280 76.1534 11.8186 12.0280 76.1534
588.5145 11.2445 11.9534 76.8021 11.2445 11.9534 76.8021
588.2353 10.7295 11.8818 77.3887 10.7295 11.8818 77.3887
587.9564 10.2782 11.8128 77.9090 10.2782 11.8128 77.9090
587.6777  9.8955 11.7458 78.3587  9.8955 11.7458 78.3587
587.3993  9.5857 11.6803 78.7340  9.5857 11.6803 78.7340
587.1212  9.3531 11.6158 79.0311  9.3531 11.6158 79.0311
586.8434  9.2017 11.5515 79.2468  9.2017 11.5515 79.2468
586.5658  9.1350 11.4869 79.3781  9.1350 11.4869 79.3781
586.2884  9.1562 11.4211 79.4227  9.1562 11.4211 79.4227
586.0113  9.2676 11.3534 79.3790  9.2676 11.3534 79.3790
585.7345  9.4712 11.2830 79.2458  9.4712 11.2830 79.2458
585.4580  9.7679 11.2090 79.0231  9.7679 11.2090 79.0231
585.1817 10.1577 11.1305 78.7118 10.1577 11.1305 78.7118
584.9057 10.6398 11.0466 78.3136 10.6398 11.0466 78.3136
584.6299 11.2119 10.9565 77.8316 11.2119 10.9565 77.8316
584.3544 11.8707 10.8592 77.2701 11.8707 10.8592 77.2701
584.0791 12.6114 10.7539 76.6347 12.6114 10.7539 76.6347
583.8041 13.4278 10.6397 75.9324 13.4278 10.6397 75.9324
583.5294 14.3126 10.5160 75.1715 14.3126 10.5160 75.1715
583.2549 15.2565 10.3820 74.3614 15.2565 10.3820 74.3614
582.9807 16.2495 10.2374 73.5132 16.2495 10.2374 73.5132
582.7068 17.2798 10.0817 72.6385 17.2798 10.0817 72.6385
582.4331 18.3351  9.9148 71.7501 18.3351  9.9148 71.7501
582.1596 19.4019  9.7366 70.8614 19.4019  9.7366 70.8614
581.8864 20.4664  9.5475 69.9861 20.4664  9.5475 69.9861
581.6135 21.5143  9.3478 69.1378 21.5143  9.3478 69.1378
581.3408 22.5318  9.1382 68.3300 22.5318  9.1382 68.3300
581.0684 23.5054  8.9194 67.5752 23.5054  8.9194 67.5752
580.7963 24.4223  8.6925 66.8852 24.4223  8.6925 66.8852
580.5243 25.2711  8.4587 66.2702 25.2711  8.4587 66.2702
580.2527 26.0417  8.2192 65.7390 26.0417  8.2192 65.7390
579.9813 26.7258  7.9755 65.2986 26.7258  7.9755 65.2986
579.7101 27.3168  7.7290 64.9542 27.3168  7.7290 64.9542
579.4393 27.8101  7.4812 64.7087 27.8101  7.4812 64.7087
579.1686 28.2030  7.2336 64.5634 28.2030  7.2336 64.5634
578.8982 28.4949  6.9875 64.5176 28.4949  6.9875 64.5176
578.6281 28.6868  6.7442 64.5690 28.6868  6.7442 64.5690
578.3582 28.7813  6.5052 64.7135 28.7813  6.5052 64.7135
578.0886 28.7827  6.2713 64.9459 28.7827  6.2713 64.9459
577.8192 28.6965  6.0437 65.2598 28.6965  6.0437 65.2598
577.5501 28.5291  5.8232 65.6478 28.5291  5.8232 65.6478
577.2812 28.2877  5.6104 66.1019 28.2877  5.6104 66.1019
577.0126 27.9802  5.4060 66.6138 27.9802  5.4060 66.6138
576.7442 27.6149  5.2103 67.1748 27.6149  5.2103 67.1748
576.4761 27.2004  5.0237 67.7759 27.2004  5.0237 67.7759
576.2082 26.7453  4.8463 68.4084 26.7453  4.8463 68.4084
575.9405 26.2581  4.6783 69.0636 26.2581  4.6783 69.0636
575.6732 25.7475  4.5195 69.7330 25.7475  4.5195 69.7330
575.4060 25.2219  4.3698 70.4082 25.2219  4.3698 70.4082
575.1391 24.6895  4.2292 71.0813 24.6895  4.2292 71.0813
574.8725 24.1582  4.0973 71.7445 24.1582  4.0973 71.7445
574.6061 23.6359  3.9738 72.3903 23.6359  3.9738 72.3903
574.3400 23.1302  3.8583 73.0115 23.1302  3.8583 73.0115
574.0741 22.6486  3.7505 73.6009 22.6486  3.7505 73.6009
573.8084 22.1983  3.6498 74.1519 22.1983  3.6498 74.1519
573.5430 21.7863  3.5559 74.6578 21.7863  3.5559 74.6578
573.2779 21.4198  3.4680 75.1122 21.4198  3.4680 75.1122
573.0129 21.1053  3.3857 75.5090 21.1053  3.3857 75.5090
572.7483 20.8494  3.3083 75.8423 20.8494  3.3083 75.8423
572.4838 20.6583  3.2351 76.1066 20.6583  3.2351 76.1066
572.2197 20.5378  3.1654 76.2968 20.5378  3.1654 76.2968
571.9557 20.4929  3.0984 76.4088 20.4929  3.0984 76.4088
571.6920 20.5278  3.0333 76.4389 20.5278  3.0333 76.4389
571.4286 20.6457  2.9692 76.3851 20.6457  2.9692 76.3851
571.1654 20.8482  2.9054 76.2463 20.8482  2.9054 76.2463
570.9024 21.1352  2.8410 76.0238 21.1352  2.8410 76.0238
570.6397 21.5044  2.7751 75.7205 21.5044  2.7751 75.7205
