 lambda      Rs      Ts      As      Rp      Tp      Ap
698.5915 35.6782 49.7411 14.5808 35.6782 49.7411 14.5808
698.1982 35.1753 50.0558 14.7689 35.1753 50.0558 14.7689
697.8053 34.6645 50.3755 14.9600 34.6645 50.3755 14.9600
697.4128 34.1456 50.7003 15.1541 34.1456 50.7003 15.1541
697.0208 33.6188 51.0300 15.3512 33.6188 51.0300 15.3512
696.6292 33.0841 51.3646 15.5512 33.0841 51.3646 15.5512
696.2381 32.5416 51.7041 15.7543 32.5416 51.7041 15.7543
695.8474 31.9913 52.0483 15.9604 31.9913 52.0483 15.9604
695.4571 31.4333 52.3972 16.1694 31.4333 52.3972 16.1694
695.0673 30.8678 52.7507 16.3815 30.8678 52.7507 16.3815
694.6779 30.2948 53.1088 16.5964 30.2948 53.1088 16.5964
694.2889 29.7145 53.4712 16.8143 29.7145 53.4712 16.8143
693.9004 29.1271 53.8379 17.0351 29.1271 53.8379 17.0351
693.5123 28.5326 54.2087 17.2587 28.5326 54.2087 17.2587
693.1247 27.9313 54.5836 17.4852 27.9313 54.5836 17.4852
692.7374 27.3234 54.9623 17.7144 27.3234 54.9623 17.7144
692.3506 26.7090 55.3446 17.9463 26.7090 55.3446 17.9463
691.9643 26.0885 55.7305 18.1810 26.0885 55.7305 18.1810
691.5784 25.4621 56.1197 18.4182 25.4621 56.1197 18.4182
691.1929 24.8301 56.5119 18.6579 24.8301 56.5119 18.6579
690.8078 24.1928 56.9071 18.9001 24.1928 56.9071 18.9001
690.4232 23.5505 57.3048 19.1447 23.5505 57.3048 19.1447
690.0390 22.9036 57.7049 19.3915 22.9036 57.7049 19.3915
689.6552 22.2525 58.1071 19.6404 22.2525 58.1071 19.6404
689.2718 21.5975 58.5111 19.8914 21.5975 58.5111 19.8914
688.8889 20.9391 58.9165 20.1444 20.9391 58.9165 20.1444
688.5064 20.2778 59.3231 20.3991 20.2778 59.3231 20.3991
688.1243 19.6141 59.7305 20.6554 19.6141 59.7305 20.6554
687.7427 18.9484 60.1384 20.9132 18.9484 60.1384 20.9132
687.3614 18.2814 60.5462 21.1724 18.2814 60.5462 21.1724
686.9806 17.6136 60.9537 21.4327 17.6136 60.9537 21.4327
686.6002 16.9457 61.3604 21.6939 16.9457 61.3604 21.6939
686.2203 16.2782 61.7658 21.9560 16.2782 61.7658 21.9560
685.8407 15.6119 62.1695 22.2185 15.6119 62.1695 22.2185
685.4616 14.9475 62.5710 22.4815 14.9475 62.5710 22.4815
685.0829 14.2857 62.9698 22.7445 14.2857 62.9698 22.7445
684.7046 13.6273 63.3653 23.0074 13.6273 63.3653 23.0074
684.3267 12.9731 63.7571 23.2699 12.9731 63.7571 23.2699
683.9493 12.3239 64.1445 23.5317 12.3239 64.1445 23.5317
683.5722 11.6805 64.5269 23.7926 11.6805 64.5269 23.7926
683.1956 11.0440 64.9038 24.0523 11.0440 64.9038 24.0523
682.8194 10.4151 65.2745 24.3104 10.4151 65.2745 24.3104
682.4436  9.7949 65.6383 24.5667  9.7949 65.6383 24.5667
682.0682  9.1843 65.9948 24.8209  9.1843 65.9948 24.8209
681.6932  8.5843 66.3431 25.0726  8.5843 66.3431 25.0726
681.3187  7.9959 66.6826 25.3215  7.9959 66.6826 25.3215
680.9445  7.4201 67.0127 25.5672  7.4201 67.0127 25.5672
680.5708  6.8580 67.3326 25.8094  6.8580 67.3326 25.8094
680.1975  6.3106 67.6416 26.0478  6.3106 67.6416 26.0478
679.8246  5.7790 67.9391 26.2819  5.7790 67.9391 26.2819
679.4521  5.2643 68.2243 26.5114  5.2643 68.2243 26.5114
679.0800  4.7675 68.4966 26.7359  4.7675 68.4966 26.7359
678.7083  4.2897 68.7551 26.9551  4.2897 68.7551 26.9551
678.3370  3.8320 68.9994 27.1686  3.8320 68.9994 27.1686
677.9661  3.3955 69.2286 27.3760  3.3955 69.2286 27.3760
677.5956  2.9810 69.4420 27.5769  2.9810 69.4420 27.5769
677.2256  2.5898 69.6392 27.7710  2.5898 69.6392 27.7710
676.8559  2.2228 69.8193 27.9579  2.2228 69.8193 27.9579
676.4866  1.8809 69.9818 28.1373  1.8809 69.9818 28.1373
676.1178  1.5651 70.1262 28.3088  1.5651 70.1262 28.3088
675.7493  1.2763 70.2517 28.4720  1.2763 70.2517 28.4720
675.3813  1.0153 70.3580 28.6267  1.0153 70.3580 28.6267
675.0136  0.7830 70.4445 28.7725  0.7830 70.4445 28.7725
674.6464  0.5801 70.5107 28.9092  0.5801 70.5107 28.9092
674.2795  0.4073 70.5563 29.0364  0.4073 70.5563 29.0364
673.9130  0.2652 70.5808 29.1540  0.2652 70.5808 29.1540
673.5470  0.1545 70.5839 29.2616  0.1545 70.5839 29.2616
673.1813  0.0756 70.5654 29.3590  0.0756 70.5654 29.3590
672.8161  0.0289 70.5249 29.4461  0.0289 70.5249 29.4461
672.4512  0.0149 70.4624 29.5227  0.0149 70.4624 29.5227
672.0867  0.0338 70.3776 29.5887  0.0338 70.3776 29.5887
671.7226  0.0857 70.2705 29.6438  0.0857 70.2705 29.6438
671.3590  0.1708 70.1410 29.6881  0.1708 70.1410 29.6881
670.9957  0.2892 69.9893 29.7215  0.2892 69.9893 29.7215
670.6328  0.4408 69.8154 29.7438  0.4408 69.8154 29.7438
670.2703  0.6254 69.6193 29.7553  0.6254 69.6193 29.7553
669.9082  0.8429 69.4014 29.7557  0.8429 69.4014 29.7557
669.5464  1.0928 69.1619 29.7452  1.0928 69.1619 29.7452
669.1851  1.3750 68.9011 29.7240  1.3750 68.9011 29.7240
668.8242  1.6887 68.6193 29.6920  1.6887 68.6193 29.6920
668.4636  2.0336 68.3170 29.6494  2.0336 68.3170 29.6494
668.1034  2.4090 67.9945 29.5965  2.4090 67.9945 29.5965
667.7437  2.8141 67.6526 29.5333  2.8141 67.6526 29.5333
667.3843  3.2483 67.2916 29.4601  3.2483 67.2916 29.4601
667.0253  3.7106 66.9121 29.3772  3.7106 66.9121 29.3772
666.6667  4.2002 66.5149 29.2848  4.2002 66.5149 29.2848
666.3084  4.7162 66.1006 29.1832  4.7162 66.1006 29.1832
665.9506  5.2574 65.6698 29.0728  5.2574 65.6698 29.0728
665.5931  5.8229 65.2234 28.9538  5.8229 65.2234 28.9538
665.2361  6.4115 64.7620 28.8265  6.4115 64.7620 28.8265
664.8794  7.0221 64.2864 28.6915  7.0221 64.2864 28.6915
664.5230  7.6535 63.7975 28.5490  7.6535 63.7975 28.5490
664.1671  8.3046 63.2960 28.3994  8.3046 63.2960 28.3994
663.8116  8.9740 62.7829 28.2431  8.9740 62.7829 28.2431
663.4564  9.6606 62.2588 28.0806  9.6606 62.2588 28.0806
663.1016 10.3631 61.7246 27.9123 10.3631 61.7246 27.9123
662.7472 11.0802 61.1813 27.7386 11.0802 61.1813 27.7386
662.3932 11.8106 60.6295 27.5599 11.8106 60.6295 27.5599
662.0395 12.5531 60.0702 27.3766 12.5531 60.0702 27.3766
661.6862 13.3065 59.5042 27.1893 13.3065 59.5042 27.1893
661.3333 14.0695 58.9323 26.9982 14.0695 58.9323 26.9982
660.9808 14.8407 58.3553 26.8040 14.8407 58.3553 26.8040
660.6287 15.6192 57.7739 26.6069 15.6192 57.7739 26.6069
660.2769 16.4035 57.1890 26.4075 16.4035 57.1890 26.4075
659.9255 17.1926 56.6013 26.2061 17.1926 56.6013 26.2061
659.5745 17.9853 56.0116 26.0032 17.9853 56.0116 26.0032
659.2238 18.7805 55.4204 25.7991 18.7805 55.4204 25.7991
658.8735 19.5771 54.8287 25.5943 19.5771 54.8287 25.5943
658.5236 20.3740 54.2369 25.3891 20.3740 54.2369 25.3891
658.1741 21.1703 53.6457 25.1840 21.1703 53.6457 25.1840
657.8249 21.9649 53.0558 24.9793 21.9649 53.0558 24.9793
657.4761 22.7569 52.4678 24.7754 22.7569 52.4678 24.7754
657.1277 23.5453 51.8821 24.5726 23.5453 51.8821 24.5726
656.7797 24.3294 51.2994 24.3712 24.3294 51.2994 24.3712
656.4320 25.1083 50.7200 24.1717 25.1083 50.7200 24.1717
656.0847 25.8811 50.1446 23.9743 25.8811 50.1446 23.9743
655.7377 26.6471 49.5736 23.7793 26.6471 49.5736 23.7793
655.3911 27.4057 49.0073 23.5870 27.4057 49.0073 23.5870
655.0449 28.1560 48.4463 23.3977 28.1560 48.4463 23.3977
654.6990 28.8975 47.8907 23.2117 28.8975 47.8907 23.2117
654.3536 29.6296 47.3411 23.0293 29.6296 47.3411 23.0293
654.0084 30.3517 46.7978 22.8506 30.3517 46.7978 22.8506
653.6637 31.0632 46.2609 22.6759 31.0632 46.2609 22.6759
653.3193 31.7636 45.7309 22.5056 31.7636 45.7309 22.5056
652.9753 32.4524 45.2079 22.3397 32.4524 45.2079 22.3397
652.6316 33.1293 44.6922 22.1785 33.1293 44.6922 22.1785
652.2883 33.7938 44.1840 22.0222 33.7938 44.1840 22.0222
651.9453 34.4455 43.6836 21.8710 34.4455 43.6836 21.8710
651.6027 35.0840 43.1910 21.7250 35.0840 43.1910 21.7250
651.2605 35.7091 42.7064 21.5845 35.7091 42.7064 21.5845
650.9186 36.3203 42.2300 21.4497 36.3203 42.2300 21.4497
650.5771 36.9175 41.7619 21.3206 36.9175 41.7619 21.3206
650.2360 37.5003 41.3022 21.1975 37.5003 41.3022 21.1975
649.8952 38.0686 40.8510 21.0804 38.0686 40.8510 21.0804
649.5547 38.6221 40.4083 20.9696 38.6221 40.4083 20.9696
649.2147 39.1605 39.9743 20.8652 39.1605 39.9743 20.8652
648.8749 39.6837 39.5490 20.7673 39.6837 39.5490 20.7673
648.5356 40.1916 39.1324 20.6760 40.1916 39.1324 20.6760
648.1965 40.6840 38.7246 20.5914 40.6840 38.7246 20.5914
647.8579 41.1607 38.3256 20.5138 41.1607 38.3256 20.5138
647.5196 41.6215 37.9353 20.4431 41.6215 37.9353 20.4431
647.1816 42.0665 37.5539 20.3796 42.0665 37.5539 20.3796
646.8440 42.4954 37.1813 20.3232 42.4954 37.1813 20.3232
646.5068 42.9082 36.8175 20.2742 42.9082 36.8175 20.2742
646.1699 43.3048 36.4625 20.2327 43.3048 36.4625 20.2327
645.8333 43.6851 36.1163 20.1986 43.6851 36.1163 20.1986
645.4971 44.0490 35.7788 20.1723 44.0490 35.7788 20.1723
645.1613 44.3964 35.4500 20.1537 44.3964 35.4500 20.1537
644.8258 44.7272 35.1298 20.1429 44.7272 35.1298 20.1429
644.4906 45.0415 34.8183 20.1401 45.0415 34.8183 20.1401
644.1558 45.3391 34.5155 20.1454 45.3391 34.5155 20.1454
643.8214 45.6200 34.2211 20.1589 45.6200 34.2211 20.1589
643.4873 45.8841 33.9353 20.1806 45.8841 33.9353 20.1806
643.1535 46.1314 33.6579 20.2107 46.1314 33.6579 20.2107
642.8201 46.3618 33.3889 20.2493 46.3618 33.3889 20.2493
642.4870 46.5752 33.1283 20.2965 46.5752 33.1283 20.2965
642.1543 46.7716 32.8760 20.3524 46.7716 32.8760 20.3524
641.8219 46.9510 32.6319 20.4171 46.9510 32.6319 20.4171
641.4899 47.1132 32.3961 20.4907 47.1132 32.3961 20.4907
641.1582 47.2582 32.1683 20.5734 47.2582 32.1683 20.5734
640.8269 47.3860 31.9487 20.6653 47.3860 31.9487 20.6653
640.4959 47.4965 31.7371 20.7664 47.4965 31.7371 20.7664
640.1652 47.5895 31.5335 20.8770 47.5895 31.5335 20.8770
639.8349 47.6651 31.3379 20.9970 47.6651 31.3379 20.9970
639.5049 47.7231 31.1501 21.1268 47.7231 31.1501 21.1268
639.1753 47.7636 30.9701 21.2663 47.7636 30.9701 21.2663
638.8460 47.7863 30.7980 21.4157 47.7863 30.7980 21.4157
638.5170 47.7912 30.6336 21.5752 47.7912 30.6336 21.5752
638.1884 47.7782 30.4769 21.7449 47.7782 30.4769 21.7449
637.8601 47.7472 30.3278 21.9250 47.7472 30.3278 21.9250
637.5321 47.6981 30.1863 22.1155 47.6981 30.1863 22.1155
637.2045 47.6309 30.0525 22.3167 47.6309 30.0525 22.3167
636.8772 47.5453 29.9261 22.5286 47.5453 29.9261 22.5286
636.5503 47.4413 29.8072 22.7515 47.4413 29.8072 22.7515
636.2237 47.3187 29.6958 22.9855 47.3187 29.6958 22.9855
635.8974 47.1775 29.5919 23.2307 47.1775 29.5919 23.2307
635.5715 47.0174 29.4953 23.4873 47.0174 29.4953 23.4873
635.2459 46.8385 29.4060 23.7555 46.8385 29.4060 23.7555
634.9206 46.6404 29.3241 24.0354 46.6404 29.3241 24.0354
634.5957 46.4232 29.2495 24.3273 46.4232 29.2495 24.3273
634.2711 46.1866 29.1822 24.6312 46.1866 29.1822 24.6312
633.9468 45.9306 29.1221 24.9473 45.9306 29.1221 24.9473
633.6229 45.6549 29.0693 25.2758 45.6549 29.0693 25.2758
633.2993 45.3594 29.0237 25.6169 45.3594 29.0237 25.6169
632.9760 45.0441 28.9852 25.9707 45.0441 28.9852 25.9707
632.6531 44.7086 28.9539 26.3374 44.7086 28.9539 26.3374
632.3304 44.3530 28.9298 26.7172 44.3530 28.9298 26.7172
632.0082 43.9771 28.9127 27.1102 43.9771 28.9127 27.1102
631.6862 43.5807 28.9028 27.5165 43.5807 28.9028 27.5165
631.3646 43.1637 28.9000 27.9364 43.1637 28.9000 27.9364
631.0433 42.7259 28.9042 28.3699 42.7259 28.9042 28.3699
630.7223 42.2674 28.9155 28.8172 42.2674 28.9155 28.8172
630.4016 41.7879 28.9337 29.2784 41.7879 28.9337 29.2784
630.0813 41.2874 28.9590 29.7536 41.2874 28.9590 29.7536
629.7613 40.7658 28.9912 30.2430 40.7658 28.9912 30.2430
629.4416 40.2230 29.0304 30.7466 40.2230 29.0304 30.7466
629.1223 39.6591 29.0764 31.2645 39.6591 29.0764 31.2645
628.8032 39.0739 29.1294 31.7968 39.0739 29.1294 31.7968
628.4845 38.4675 29.1891 32.3434 38.4675 29.1891 32.3434
628.1662 37.8399 29.2556 32.9045 37.8399 29.2556 32.9045
627.8481 37.1911 29.3288 33.4801 37.1911 29.3288 33.4801
627.5304 36.5214 29.4086 34.0700 36.5214 29.4086 34.0700
627.2129 35.8307 29.4951 34.6743 35.8307 29.4951 34.6743
626.8959 35.1192 29.5880 35.2928 35.1192 29.5880 35.2928
626.5791 34.3872 29.6873 35.9254 34.3872 29.6873 35.9254
626.2626 33.6350 29.7930 36.5720 33.6350 29.7930 36.5720
625.9465 32.8628 29.9049 37.2323 32.8628 29.9049 37.2323
625.6307 32.0710 30.0228 37.9062 32.0710 30.0228 37.9062
625.3152 31.2601 30.1467 38.5932 31.2601 30.1467 38.5932
625.0000 30.4306 30.2763 39.2931 30.4306 30.2763 39.2931
624.6851 29.5830 30.4116 40.0055 29.5830 30.4116 40.0055
624.3706 28.7180 30.5522 40.7298 28.7180 30.5522 40.7298
624.0564 27.8364 30.6981 41.4655 27.8364 30.6981 41.4655
623.7425 26.9390 30.8489 42.2121 26.9390 30.8489 42.2121
623.4289 26.0268 31.0044 42.9687 26.0268 31.0044 42.9687
623.1156 25.1008 31.1644 43.7348 25.1008 31.1644 43.7348
622.8026 24.1622 31.3284 44.5094 24.1622 31.3284 44.5094
622.4900 23.2122 31.4962 45.2916 23.2122 31.4962 45.2916
622.1776 22.2523 31.6674 46.0803 22.2523 31.6674 46.0803
621.8656 21.2840 31.8416 46.8744 21.2840 31.8416 46.8744
621.5539 20.3089 32.0184 47.6728 20.3089 32.0184 47.6728
621.2425 19.3288 32.1972 48.4740 19.3288 32.1972 48.4740
620.9314 18.3458 32.3776 49.2766 18.3458 32.3776 49.2766
620.6206 17.3619 32.5591 50.0791 17.3619 32.5591 50.0791
620.3102 16.3793 32.7409 50.8797 16.3793 32.7409 50.8797
620.0000 15.4005 32.9227 51.6768 15.4005 32.9227 51.6768
619.6902 14.4280 33.1036 52.4684 14.4280 33.1036 52.4684
619.3806 13.4645 33.2829 53.2526 13.4645 33.2829 53.2526
619.0714 12.5129 33.4600 54.0271 12.5129 33.4600 54.0271
618.7625 11.5760 33.6341 54.7899 11.5760 33.6341 54.7899
618.4539 10.6572 33.8043 55.5385 10.6572 33.8043 55.5385
618.1456  9.7596 33.9697 56.2707  9.7596 33.9697 56.2707
617.8376  8.8866 34.1296 56.9838  8.8866 34.1296 56.9838
617.5299  8.0416 34.2830 57.6754  8.0416 34.2830 57.6754
617.2225  7.2282 34.4290 58.3428  7.2282 34.4290 58.3428
616.9154  6.4500 34.5665 58.9834  6.4500 34.5665 58.9834
616.6087  5.7107 34.6947 59.5945  5.7107 34.6947 59.5945
616.3022  5.0140 34.8126 60.1735  5.0140 34.8126 60.1735
615.9960  4.3634 34.9190 60.7176  4.3634 34.9190 60.7176
615.6902  3.7626 35.0132 61.2242  3.7626 35.0132 61.2242
615.3846  3.2152 35.0940 61.6908  3.2152 35.0940 61.6908
615.0794  2.7245 35.1605 62.1150  2.7245 35.1605 62.1150
614.7744  2.2939 35.2118 62.4943  2.2939 35.2118 62.4943
614.4698  1.9264 35.2470 62.8266  1.9264 35.2470 62.8266
614.1654  1.6249 35.2653 63.1098  1.6249 35.2653 63.1098
613.8614  1.3920 35.2658 63.3422  1.3920 35.2658 63.3422
613.5576  1.2300 35.2478 63.5222  1.2300 35.2478 63.5222
613.2542  1.1409 35.2106 63.6484  1.1409 35.2106 63.6484
612.9511  1.1263 35.1538 63.7200  1.1263 35.1538 63.7200
612.6482  1.1873 35.0767 63.7360  1.1873 35.0767 63.7360
612.3457  1.3247 34.9790 63.6963  1.3247 34.9790 63.6963
612.0434  1.5388 34.8605 63.6007  1.5388 34.8605 63.6007
611.7415  1.8296 34.7209 63.4496  1.8296 34.7209 63.4496
611.4398  2.1962 34.5601 63.2437  2.1962 34.5601 63.2437
611.1385  2.6375 34.3783 62.9841  2.6375 34.3783 62.9841
610.8374  3.1520 34.1757 62.6723  3.1520 34.1757 62.6723
610.5367  3.7375 33.9524 62.3101  3.7375 33.9524 62.3101
610.2362  4.3913 33.7090 61.8997  4.3913 33.7090 61.8997
609.9361  5.1104 33.4459 61.4437  5.1104 33.4459 61.4437
609.6362  5.8914 33.1637 60.9449  5.8914 33.1637 60.9449
609.3366  6.7302 32.8633 60.4065  6.7302 32.8633 60.4065
609.0373  7.6227 32.5454 59.8320  7.6227 32.5454 59.8320
608.7383  8.5641 32.2109 59.2250  8.5641 32.2109 59.2250
608.4396  9.5497 31.8608 58.5894  9.5497 31.8608 58.5894
608.1412 10.5743 31.4962 57.9295 10.5743 31.4962 57.9295
607.8431 11.6325 31.1182 57.2493 11.6325 31.1182 57.2493
607.5453 12.7189 30.7279 56.5532 12.7189 30.7279 56.5532
607.2478 13.8279 30.3265 55.8456 13.8279 30.3265 55.8456
606.9506 14.9538 29.9153 55.1309 14.9538 29.9153 55.1309
606.6536 16.0910 29.4954 54.4137 16.0910 29.4954 54.4137
606.3570 17.2338 29.0680 53.6981 17.2338 29.0680 53.6981
606.0606 18.3769 28.6345 52.9886 18.3769 28.6345 52.9886
605.7645 19.5147 28.1959 52.2895 19.5147 28.1959 52.2895
605.4688 20.6420 27.7534 51.6046 20.6420 27.7534 51.6046
605.1733 21.7537 27.3082 50.9381 21.7537 27.3082 50.9381
604.8780 22.8449 26.8614 50.2937 22.8449 26.8614 50.2937
604.5831 23.9111 26.4140 49.6749 23.9111 26.4140 49.6749
604.2885 24.9478 25.9670 49.0852 24.9478 25.9670 49.0852
603.9942 25.9508 25.5214 48.5278 25.9508 25.5214 48.5278
603.7001 26.9165 25.0780 48.0055 26.9165 25.0780 48.0055
603.4063 27.8411 24.6378 47.5212 27.8411 24.6378 47.5212
603.1128 28.7214 24.2013 47.0773 28.7214 24.2013 47.0773
602.8196 29.5544 23.7695 46.6761 29.5544 23.7695 46.6761
602.5267 30.3375 23.3429 46.3197 30.3375 23.3429 46.3197
602.2341 31.0682 22.9221 46.0097 31.0682 22.9221 46.0097
601.9417 31.7444 22.5076 45.7480 31.7444 22.5076 45.7480
601.6497 32.3643 22.1000 45.5357 32.3643 22.1000 45.5357
601.3579 32.9264 21.6996 45.3740 32.9264 21.6996 45.3740
601.0664 33.4292 21.3069 45.2639 33.4292 21.3069 45.2639
600.7752 33.8718 20.9221 45.2061 33.8718 20.9221 45.2061
600.4843 34.2534 20.5455 45.2011 34.2534 20.5455 45.2011
600.1936 34.5733 20.1775 45.2493 34.5733 20.1775 45.2493
599.9032 34.8313 19.8180 45.3507 34.8313 19.8180 45.3507
599.6132 35.0271 19.4675 45.5054 35.0271 19.4675 45.5054
599.3233 35.1610 19.1258 45.7132 35.1610 19.1258 45.7132
599.0338 35.2331 18.7932 45.9737 35.2331 18.7932 45.9737
598.7446 35.2440 18.4697 46.2863 35.2440 18.4697 46.2863
598.4556 35.1942 18.1554 46.6504 35.1942 18.1554 46.6504
598.1669 35.0846 17.8501 47.0652 35.0846 17.8501 47.0652
597.8785 34.9163 17.5541 47.5296 34.9163 17.5541 47.5296
597.5904 34.6903 17.2671 48.0426 34.6903 17.2671 48.0426
597.3025 34.4080 16.9892 48.6028 34.4080 16.9892 48.6028
597.0149 34.0707 16.7203 49.2089 34.0707 16.7203 49.2089
596.7276 33.6803 16.4604 49.8594 33.6803 16.4604 49.8594
596.4406 33.2383 16.2092 50.5525 33.2383 16.2092 50.5525
596.1538 32.7467 15.9669 51.2864 32.7467 15.9669 51.2864
595.8674 32.2075 15.7331 52.0593 32.2075 15.7331 52.0593
595.5812 31.6229 15.5079 52.8691 31.6229 15.5079 52.8691
595.2952 30.9952 15.2911 53.7136 30.9952 15.2911 53.7136
595.0096 30.3268 15.0826 54.5905 30.3268 15.0826 54.5905
594.7242 29.6203 14.8823 55.4974 29.6203 14.8823 55.4974
594.4391 28.8784 14.6899 56.4317 28.8784 14.6899 56.4317
594.1543 28.1039 14.5055 57.3906 28.1039 14.5055 57.3906
593.8697 27.2998 14.3288 58.3714 27.2998 14.3288 58.3714
593.5854 26.4692 14.1597 59.3711 26.4692 14.1597 59.3711
593.3014 25.6153 13.9980 60.3866 25.6153 13.9980 60.3866
593.0177 24.7415 13.8437 61.4148 24.7415 13.8437 61.4148
592.7342 23.8512 13.6964 62.4523 23.8512 13.6964 62.4523
592.4510 22.9482 13.5561 63.4957 22.9482 13.5561 63.4957
592.1681 22.0361 13.4226 64.5414 22.0361 13.4226 64.5414
591.8854 21.1188 13.2957 65.5855 21.1188 13.2957 65.5855
591.6031 20.2005 13.1751 66.6244 20.2005 13.1751 66.6244
591.3209 19.2853 13.0608 67.6538 19.2853 13.0608 67.6538
591.0391 18.3776 12.9525 68.6699 18.3776 12.9525 68.6699
590.7575 17.4818 12.8499 69.6683 17.4818 12.8499 69.6683
590.4762 16.6025 12.7529 70.6446 16.6025 12.7529 70.6446
590.1951 15.7444 12.6612 71.5944 15.7444 12.6612 71.5944
589.9144 14.9125 12.5744 72.5131 14.9125 12.5744 72.5131
589.6339 14.1116 12.4923 73.3961 14.1116 12.4923 73.3961
589.3536 13.3468 12.4146 74.2386 13.3468 12.4146 74.2386
589.0736 12.6232 12.3409 75.0359 12.6232 12.3409 75.0359
588.7939 11.9462 12.2707 75.7830 11.9462 12.2707 75.7830
588.5145 11.3209 12.2038 76.4753 11.3209 12.2038 76.4753
588.2353 10.7526 12.1396 77.1079 10.7526 12.1396 77.1079
587.9564 10.2464 12.0775 77.6761 10.2464 12.0775 77.6761
587.6777  9.8076 12.0171 78.1753  9.8076 12.0171 78.1753
587.3993  9.4410 11.9578 78.6012  9.4410 11.9578 78.6012
587.1212  9.1515 11.8988 78.9497  9.1515 11.8988 78.9497
586.8434  8.9435 11.8396 79.2169  8.9435 11.8396 79.2169
586.5658  8.8211 11.7793 79.3996  8.8211 11.7793 79.3996
586.2884  8.7880 11.7171 79.4949  8.7880 11.7171 79.4949
586.0113  8.8471 11.6523 79.5006  8.8471 11.6523 79.5006
585.7345  9.0008 11.5839 79.4154  9.0008 11.5839 79.4154
585.4580  9.2504 11.5110 79.2386  9.2504 11.5110 79.2386
585.1817  9.5965 11.4327 78.9708  9.5965 11.4327 78.9708
584.9057 10.0386 11.3480 78.6134 10.0386 11.3480 78.6134
584.6299 10.5746 11.2561 78.1693 10.5746 11.2561 78.1693
584.3544 11.2015 11.1560 77.6425 11.2015 11.1560 77.6425
584.0791 11.9147 11.0469 77.0384 11.9147 11.0469 77.0384
583.8041 12.7081 10.9279 76.3640 12.7081 10.9279 76.3640
583.5294 13.5742 10.7985 75.6274 13.5742 10.7985 75.6274
583.2549 14.5038 10.6580 74.8382 14.5038 10.6580 74.8382
582.9807 15.4867 10.5060 74.0074 15.4867 10.5060 74.0074
582.7068 16.5110 10.3422 73.1468 16.5110 10.3422 73.1468
582.4331 17.5639 10.1667 72.2693 17.5639 10.1667 72.2693
582.1596 18.6319  9.9796 71.3885 18.6319  9.9796 71.3885
581.8864 19.7007  9.7811 70.5182 19.7007  9.7811 70.5182
581.6135 20.7559  9.5720 69.6721 20.7559  9.5720 69.6721
581.3408 21.7833  9.3528 68.8639 21.7833  9.3528 68.8639
581.0684 22.7689  9.1247 68.1064 22.7689  9.1247 68.1064
580.7963 23.7000  8.8887 67.4113 23.7000  8.8887 67.4113
580.5243 24.5646  8.6461 66.7893 24.5646  8.6461 66.7893
580.2527 25.3526  8.3983 66.2492 25.3526  8.3983 66.2492
579.9813 26.0551  8.1467 65.7982 26.0551  8.1467 65.7982
579.7101 26.6653  7.8930 65.4417 26.6653  7.8930 65.4417
579.4393 27.1784  7.6385 65.1831 27.1784  7.6385 65.1831
579.1686 27.5913  7.3847 65.0239 27.5913  7.3847 65.0239
578.8982 27.9031  7.1332 64.9638 27.9031  7.1332 64.9638
578.6281 28.1143  6.8851 65.0006 28.1143  6.8851 65.0006
578.3582 28.2273  6.6417 65.1310 28.2273  6.6417 65.1310
578.0886 28.2461  6.4040 65.3499 28.2461  6.4040 65.3499
577.8192 28.1755  6.1731 65.6514 28.1755  6.1731 65.6514
577.5501 28.0218  5.9496 66.0286 28.0218  5.9496 66.0286
577.2812 27.7919  5.7343 66.4738 27.7919  5.7343 66.4738
577.0126 27.4934  5.5277 66.9790 27.4934  5.5277 66.9790
576.7442 27.1343  5.3300 67.5357 27.1343  5.3300 67.5357
576.4761 26.7229  5.1417 68.1353 26.7229  5.1417 68.1353
576.2082 26.2679  4.9628 68.7693 26.2679  4.9628 68.7693
575.9405 25.7776  4.7934 69.4290 25.7776  4.7934 69.4290
575.6732 25.2607  4.6334 70.1059 25.2607  4.6334 70.1059
575.4060 24.7255  4.4826 70.7919 24.7255  4.4826 70.7919
575.1391 24.1804  4.3410 71.4786 24.1804  4.3410 71.4786
574.8725 23.6335  4.2080 72.1584 23.6335  4.2080 72.1584
574.6061 23.0929  4.0836 72.8235 23.0929  4.0836 72.8235
574.3400 22.5664  3.9672 73.4664 22.5664  3.9672 73.4664
574.0741 22.0617  3.8584 74.0799 22.0617  3.8584 74.0799
573.8084 21.5864  3.7568 74.6567 21.5864  3.7568 74.6567
573.5430 21.1481  3.6618 75.1901 21.1481  3.6618 75.1901
573.2779 20.7540  3.5729 75.6730 20.7540  3.5729 75.6730
573.0129 20.4114  3.4895 76.0991 20.4114  3.4895 76.0991
572.7483 20.1272  3.4108 76.4620 20.1272  3.4108 76.4620
572.4838 19.9079  3.3363 76.7558 19.9079  3.3363 76.7558
572.2197 19.7599  3.2651 76.9750 19.7599  3.2651 76.9750
571.9557 19.6887  3.1964 77.1149 19.6887  3.1964 77.1149
571.6920 19.6988  3.1295 77.1717 19.6988  3.1295 77.1717
571.4286 19.7937  3.0635 77.1428 19.7937  3.0635 77.1428
571.1654 19.9755  2.9975 77.0270 19.9755  2.9975 77.0270
570.9024 20.2442  2.9307 76.8252 20.2442  2.9307 76.8252
570.6397 20.5977  2.8622 76.5402 20.5977  2.8622 76.5402
