 lambda      Rs      Ts      As      Rp      Tp      Ap
571.1654 62.9670  5.3206 31.7125 62.9670  5.3206 31.7125
570.9024 62.9053  5.2885 31.8062 62.9053  5.2885 31.8062
570.6397 62.8421  5.2565 31.9014 62.8421  5.2565 31.9014
570.3772 62.7773  5.2248 31.9978 62.7773  5.2248 31.9978
570.1149 62.7111  5.1933 32.0956 62.7111  5.1933 32.0956
569.8529 62.6433  5.1620 32.1947 62.6433  5.1620 32.1947
569.5912 62.5742  5.1309 32.2950 62.5742  5.1309 32.2950
569.3297 62.5036  5.0999 32.3965 62.5036  5.0999 32.3965
569.0684 62.4317  5.0692 32.4991 62.4317  5.0692 32.4991
568.8073 62.3584  5.0387 32.6029 62.3584  5.0387 32.6029
568.5465 62.2838  5.0084 32.7078 62.2838  5.0084 32.7078
568.2860 62.2080  4.9783 32.8137 62.2080  4.9783 32.8137
568.0257 62.1310  4.9484 32.9206 62.1310  4.9484 32.9206
567.7656 62.0527  4.9188 33.0285 62.0527  4.9188 33.0285
567.5057 61.9734  4.8893 33.1373 61.9734  4.8893 33.1373
567.2461 61.8929  4.8601 33.2470 61.8929  4.8601 33.2470
566.9867 61.8113  4.8312 33.3575 61.8113  4.8312 33.3575
566.7276 61.7287  4.8024 33.4689 61.7287  4.8024 33.4689
566.4687 61.6451  4.7739 33.5810 61.6451  4.7739 33.5810
566.2100 61.5605  4.7457 33.6938 61.5605  4.7457 33.6938
565.9516 61.4749  4.7177 33.8074 61.4749  4.7177 33.8074
565.6934 61.3885  4.6900 33.9215 61.3885  4.6900 33.9215
565.4355 61.3012  4.6625 34.0363 61.3012  4.6625 34.0363
565.1778 61.2131  4.6353 34.1516 61.2131  4.6353 34.1516
564.9203 61.1242  4.6084 34.2674 61.1242  4.6084 34.2674
564.6630 61.0345  4.5818 34.3837 61.0345  4.5818 34.3837
564.4060 60.9440  4.5555 34.5005 60.9440  4.5555 34.5005
564.1492 60.8529  4.5295 34.6176 60.8529  4.5295 34.6176
563.8927 60.7611  4.5038 34.7351 60.7611  4.5038 34.7351
563.6364 60.6686  4.4784 34.8530 60.6686  4.4784 34.8530
563.3803 60.5755  4.4534 34.9711 60.5755  4.4534 34.9711
563.1244 60.4818  4.4287 35.0895 60.4818  4.4287 35.0895
562.8688 60.3876  4.4043 35.2081 60.3876  4.4043 35.2081
562.6134 60.2928  4.3803 35.3269 60.2928  4.3803 35.3269
562.3583 60.1975  4.3566 35.4459 60.1975  4.3566 35.4459
562.1034 60.1017  4.3333 35.5650 60.1017  4.3333 35.5650
561.8487 60.0055  4.3103 35.6842 60.0055  4.3103 35.6842
561.5942 59.9088  4.2877 35.8035 59.9088  4.2877 35.8035
561.3400 59.8116  4.2656 35.9228 59.8116  4.2656 35.9228
561.0860 59.7141  4.2438 36.0421 59.7141  4.2438 36.0421
560.8322 59.6162  4.2224 36.1615 59.6162  4.2224 36.1615
560.5787 59.5178  4.2014 36.2808 59.5178  4.2014 36.2808
560.3254 59.4192  4.1808 36.4000 59.4192  4.1808 36.4000
560.0723 59.3201  4.1607 36.5192 59.3201  4.1607 36.5192
559.8194 59.2208  4.1409 36.6383 59.2208  4.1409 36.6383
559.5668 59.1211  4.1217 36.7572 59.1211  4.1217 36.7572
559.3144 59.0211  4.1028 36.8761 59.0211  4.1028 36.8761
559.0622 58.9209  4.0844 36.9948 58.9209  4.0844 36.9948
558.8103 58.8203  4.0664 37.1133 58.8203  4.0664 37.1133
558.5586 58.7194  4.0489 37.2317 58.7194  4.0489 37.2317
558.3071 58.6183  4.0318 37.3499 58.6183  4.0318 37.3499
558.0558 58.5169  4.0153 37.4679 58.5169  4.0153 37.4679
557.8048 58.4152  3.9991 37.5857 58.4152  3.9991 37.5857
557.5540 58.3132  3.9835 37.7033 58.3132  3.9835 37.7033
557.3034 58.2110  3.9683 37.8206 58.2110  3.9683 37.8206
557.0530 58.1086  3.9536 37.9378 58.1086  3.9536 37.9378
556.8029 58.0058  3.9394 38.0547 58.0058  3.9394 38.0547
556.5530 57.9029  3.9257 38.1714 57.9029  3.9257 38.1714
556.3033 57.7996  3.9125 38.2879 57.7996  3.9125 38.2879
556.0538 57.6961  3.8998 38.4041 57.6961  3.8998 38.4041
555.8046 57.5923  3.8876 38.5201 57.5923  3.8876 38.5201
555.5556 57.4883  3.8759 38.6358 57.4883  3.8759 38.6358
555.3068 57.3840  3.8647 38.7513 57.3840  3.8647 38.7513
555.0582 57.2794  3.8540 38.8666 57.2794  3.8540 38.8666
554.8098 57.1746  3.8438 38.9816 57.1746  3.8438 38.9816
554.5617 57.0694  3.8341 39.0965 57.0694  3.8341 39.0965
554.3138 56.9640  3.8250 39.2110 56.9640  3.8250 39.2110
554.0661 56.8583  3.8163 39.3254 56.8583  3.8163 39.3254
553.8187 56.7522  3.8082 39.4396 56.7522  3.8082 39.4396
553.5714 56.6459  3.8006 39.5535 56.6459  3.8006 39.5535
553.3244 56.5392  3.7935 39.6672 56.5392  3.7935 39.6672
553.0776 56.4322  3.7870 39.7808 56.4322  3.7870 39.7808
552.8310 56.3249  3.7809 39.8941 56.3249  3.7809 39.8941
552.5847 56.2173  3.7754 40.0073 56.2173  3.7754 40.0073
552.3385 56.1093  3.7705 40.1203 56.1093  3.7705 40.1203
552.0926 56.0009  3.7660 40.2331 56.0009  3.7660 40.2331
551.8469 55.8922  3.7621 40.3458 55.8922  3.7621 40.3458
551.6014 55.7830  3.7587 40.4583 55.7830  3.7587 40.4583
551.3562 55.6736  3.7558 40.5706 55.6736  3.7558 40.5706
551.1111 55.5637  3.7535 40.6829 55.5637  3.7535 40.6829
550.8663 55.4534  3.7516 40.7950 55.4534  3.7516 40.7950
550.6217 55.3427  3.7504 40.9070 55.3427  3.7504 40.9070
550.3773 55.2315  3.7496 41.0189 55.2315  3.7496 41.0189
550.1331 55.1200  3.7494 41.1307 55.1200  3.7494 41.1307
549.8891 55.0080  3.7497 41.2424 55.0080  3.7497 41.2424
549.6454 54.8955  3.7505 41.3540 54.8955  3.7505 41.3540
549.4019 54.7826  3.7518 41.4656 54.7826  3.7518 41.4656
549.1585 54.6692  3.7537 41.5771 54.6692  3.7537 41.5771
548.9154 54.5553  3.7561 41.6885 54.5553  3.7561 41.6885
548.6726 54.4410  3.7591 41.7999 54.4410  3.7591 41.7999
548.4299 54.3262  3.7625 41.9113 54.3262  3.7625 41.9113
548.1874 54.2108  3.7665 42.0227 54.2108  3.7665 42.0227
547.9452 54.0950  3.7710 42.1340 54.0950  3.7710 42.1340
547.7032 53.9786  3.7761 42.2453 53.9786  3.7761 42.2453
547.4614 53.8617  3.7817 42.3567 53.8617  3.7817 42.3567
547.2198 53.7442  3.7877 42.4680 53.7442  3.7877 42.4680
546.9784 53.6262  3.7944 42.5794 53.6262  3.7944 42.5794
546.7372 53.5077  3.8015 42.6908 53.5077  3.8015 42.6908
546.4963 53.3886  3.8092 42.8023 53.3886  3.8092 42.8023
546.2555 53.2689  3.8173 42.9137 53.2689  3.8173 42.9137
546.0150 53.1487  3.8261 43.0253 53.1487  3.8261 43.0253
545.7746 53.0279  3.8353 43.1369 53.0279  3.8353 43.1369
545.5345 52.9065  3.8450 43.2485 52.9065  3.8450 43.2485
545.2946 52.7845  3.8553 43.3602 52.7845  3.8553 43.3602
545.0549 52.6619  3.8661 43.4720 52.6619  3.8661 43.4720
544.8155 52.5387  3.8774 43.5839 52.5387  3.8774 43.5839
544.5762 52.4149  3.8892 43.6959 52.4149  3.8892 43.6959
544.3371 52.2905  3.9016 43.8079 52.2905  3.9016 43.8079
544.0983 52.1655  3.9144 43.9201 52.1655  3.9144 43.9201
543.8596 52.0398  3.9278 44.0323 52.0398  3.9278 44.0323
543.6212 51.9136  3.9417 44.1447 51.9136  3.9417 44.1447
543.3830 51.7867  3.9562 44.2572 51.7867  3.9562 44.2572
543.1450 51.6592  3.9711 44.3697 51.6592  3.9711 44.3697
542.9072 51.5310  3.9866 44.4824 51.5310  3.9866 44.4824
542.6696 51.4022  4.0025 44.5953 51.4022  4.0025 44.5953
542.4322 51.2728  4.0190 44.7082 51.2728  4.0190 44.7082
542.1950 51.1427  4.0360 44.8213 51.1427  4.0360 44.8213
541.9580 51.0120  4.0536 44.9344 51.0120  4.0536 44.9344
541.7213 50.8806  4.0716 45.0478 50.8806  4.0716 45.0478
541.4847 50.7486  4.0902 45.1612 50.7486  4.0902 45.1612
541.2484 50.6160  4.1092 45.2748 50.6160  4.1092 45.2748
541.0122 50.4827  4.1288 45.3885 50.4827  4.1288 45.3885
540.7763 50.3488  4.1489 45.5023 50.3488  4.1489 45.5023
540.5405 50.2142  4.1696 45.6163 50.2142  4.1696 45.6163
540.3050 50.0790  4.1907 45.7303 50.0790  4.1907 45.7303
540.0697 49.9431  4.2124 45.8446 49.9431  4.2124 45.8446
539.8346 49.8066  4.2345 45.9589 49.8066  4.2345 45.9589
539.5997 49.6694  4.2572 46.0734 49.6694  4.2572 46.0734
539.3649 49.5316  4.2804 46.1879 49.5316  4.2804 46.1879
539.1304 49.3932  4.3041 46.3026 49.3932  4.3041 46.3026
538.8961 49.2541  4.3284 46.4175 49.2541  4.3284 46.4175
538.6620 49.1144  4.3531 46.5324 49.1144  4.3531 46.5324
538.4281 48.9741  4.3784 46.6475 48.9741  4.3784 46.6475
538.1944 48.8332  4.4042 46.7626 48.8332  4.4042 46.7626
537.9610 48.6916  4.4305 46.8779 48.6916  4.4305 46.8779
537.7277 48.5494  4.4573 46.9932 48.5494  4.4573 46.9932
537.4946 48.4066  4.4847 47.1087 48.4066  4.4847 47.1087
537.2617 48.2632  4.5126 47.2242 48.2632  4.5126 47.2242
537.0290 48.1192  4.5409 47.3399 48.1192  4.5409 47.3399
536.7965 47.9746  4.5698 47.4556 47.9746  4.5698 47.4556
536.5643 47.8294  4.5993 47.5713 47.8294  4.5993 47.5713
536.3322 47.6836  4.6292 47.6872 47.6836  4.6292 47.6872
536.1003 47.5372  4.6597 47.8031 47.5372  4.6597 47.8031
535.8686 47.3903  4.6907 47.9191 47.3903  4.6907 47.9191
535.6371 47.2428  4.7222 48.0351 47.2428  4.7222 48.0351
535.4059 47.0947  4.7542 48.1511 47.0947  4.7542 48.1511
535.1748 46.9461  4.7867 48.2672 46.9461  4.7867 48.2672
534.9439 46.7969  4.8198 48.3833 46.7969  4.8198 48.3833
534.7132 46.6472  4.8534 48.4994 46.6472  4.8534 48.4994
534.4828 46.4970  4.8875 48.6155 46.4970  4.8875 48.6155
534.2525 46.3463  4.9221 48.7316 46.3463  4.9221 48.7316
534.0224 46.1950  4.9573 48.8477 46.1950  4.9573 48.8477
533.7925 46.0432  4.9929 48.9638 46.0432  4.9929 48.9638
533.5628 45.8910  5.0291 49.0799 45.8910  5.0291 49.0799
533.3333 45.7383  5.0659 49.1959 45.7383  5.0659 49.1959
533.1040 45.5850  5.1031 49.3118 45.5850  5.1031 49.3118
532.8749 45.4314  5.1409 49.4277 45.4314  5.1409 49.4277
532.6460 45.2773  5.1792 49.5436 45.2773  5.1792 49.5436
532.4173 45.1227  5.2180 49.6593 45.1227  5.2180 49.6593
532.1888 44.9677  5.2573 49.7750 44.9677  5.2573 49.7750
531.9605 44.8123  5.2972 49.8905 44.8123  5.2972 49.8905
531.7324 44.6565  5.3376 50.0059 44.6565  5.3376 50.0059
531.5045 44.5003  5.3785 50.1212 44.5003  5.3785 50.1212
531.2768 44.3437  5.4199 50.2363 44.3437  5.4199 50.2363
531.0493 44.1868  5.4619 50.3513 44.1868  5.4619 50.3513
530.8219 44.0295  5.5043 50.4662 44.0295  5.5043 50.4662
530.5948 43.8718  5.5473 50.5808 43.8718  5.5473 50.5808
530.3678 43.7139  5.5909 50.6953 43.7139  5.5909 50.6953
530.1411 43.5556  5.6349 50.8095 43.5556  5.6349 50.8095
529.9145 43.3970  5.6795 50.9235 43.3970  5.6795 50.9235
529.6882 43.2381  5.7246 51.0373 43.2381  5.7246 51.0373
529.4620 43.0790  5.7702 51.1508 43.0790  5.7702 51.1508
529.2360 42.9196  5.8163 51.2641 42.9196  5.8163 51.2641
529.0102 42.7599  5.8630 51.3771 42.7599  5.8630 51.3771
528.7846 42.6000  5.9101 51.4898 42.6000  5.9101 51.4898
528.5592 42.4400  5.9578 51.6022 42.4400  5.9578 51.6022
528.3340 42.2797  6.0060 51.7143 42.2797  6.0060 51.7143
528.1090 42.1192  6.0548 51.8260 42.1192  6.0548 51.8260
527.8842 41.9586  6.1040 51.9374 41.9586  6.1040 51.9374
527.6596 41.7978  6.1538 52.0484 41.7978  6.1538 52.0484
527.4351 41.6369  6.2040 52.1591 41.6369  6.2040 52.1591
527.2109 41.4758  6.2548 52.2693 41.4758  6.2548 52.2693
526.9868 41.3147  6.3061 52.3792 41.3147  6.3061 52.3792
526.7630 41.1535  6.3579 52.4886 41.1535  6.3579 52.4886
526.5393 40.9922  6.4102 52.5975 40.9922  6.4102 52.5975
526.3158 40.8309  6.4631 52.7060 40.8309  6.4631 52.7060
526.0925 40.6696  6.5164 52.8140 40.6696  6.5164 52.8140
525.8694 40.5082  6.5702 52.9215 40.5082  6.5702 52.9215
525.6465 40.3469  6.6246 53.0285 40.3469  6.6246 53.0285
525.4237 40.1856  6.6794 53.1350 40.1856  6.6794 53.1350
525.2012 40.0243  6.7348 53.2410 40.0243  6.7348 53.2410
524.9788 39.8631  6.7906 53.3463 39.8631  6.7906 53.3463
524.7567 39.7019  6.8470 53.4511 39.7019  6.8470 53.4511
524.5347 39.5409  6.9038 53.5553 39.5409  6.9038 53.5553
524.3129 39.3800  6.9611 53.6589 39.3800  6.9611 53.6589
524.0913 39.2192  7.0189 53.7619 39.2192  7.0189 53.7619
523.8699 39.0585  7.0772 53.8642 39.0585  7.0772 53.8642
523.6486 38.8981  7.1360 53.9659 38.8981  7.1360 53.9659
523.4276 38.7378  7.1953 54.0669 38.7378  7.1953 54.0669
523.2068 38.5778  7.2550 54.1672 38.5778  7.2550 54.1672
522.9861 38.4180  7.3152 54.2668 38.4180  7.3152 54.2668
522.7656 38.2584  7.3759 54.3656 38.2584  7.3759 54.3656
522.5453 38.0992  7.4371 54.4637 38.0992  7.4371 54.4637
522.3252 37.9402  7.4988 54.5611 37.9402  7.4988 54.5611
522.1053 37.7815  7.5609 54.6576 37.7815  7.5609 54.6576
521.8855 37.6232  7.6234 54.7534 37.6232  7.6234 54.7534
521.6660 37.4652  7.6864 54.8484 37.4652  7.6864 54.8484
521.4466 37.3076  7.7499 54.9425 37.3076  7.7499 54.9425
521.2274 37.1504  7.8138 55.0358 37.1504  7.8138 55.0358
521.0084 36.9936  7.8782 55.1282 36.9936  7.8782 55.1282
520.7896 36.8372  7.9430 55.2198 36.8372  7.9430 55.2198
520.5709 36.6813  8.0083 55.3104 36.6813  8.0083 55.3104
520.3525 36.5259  8.0740 55.4002 36.5259  8.0740 55.4002
520.1342 36.3709  8.1401 55.4890 36.3709  8.1401 55.4890
519.9161 36.2165  8.2067 55.5768 36.2165  8.2067 55.5768
519.6982 36.0626  8.2737 55.6638 36.0626  8.2737 55.6638
519.4805 35.9093  8.3410 55.7497 35.9093  8.3410 55.7497
519.2630 35.7565  8.4089 55.8347 35.7565  8.4089 55.8347
519.0456 35.6043  8.4771 55.9186 35.6043  8.4771 55.9186
518.8285 35.4528  8.5457 56.0015 35.4528  8.5457 56.0015
518.6115 35.3018  8.6147 56.0834 35.3018  8.6147 56.0834
518.3946 35.1516  8.6842 56.1643 35.1516  8.6842 56.1643
518.1780 35.0020  8.7540 56.2441 35.0020  8.7540 56.2441
517.9616 34.8531  8.8242 56.3228 34.8531  8.8242 56.3228
517.7453 34.7049  8.8947 56.4004 34.7049  8.8947 56.4004
517.5292 34.5574  8.9657 56.4769 34.5574  8.9657 56.4769
517.3133 34.4107  9.0370 56.5523 34.4107  9.0370 56.5523
517.0976 34.2647  9.1087 56.6266 34.2647  9.1087 56.6266
516.8820 34.1196  9.1807 56.6997 34.1196  9.1807 56.6997
516.6667 33.9752  9.2531 56.7716 33.9752  9.2531 56.7716
516.4515 33.8317  9.3259 56.8424 33.8317  9.3259 56.8424
516.2365 33.6890  9.3989 56.9120 33.6890  9.3989 56.9120
516.0216 33.5472  9.4724 56.9804 33.5472  9.4724 56.9804
515.8070 33.4063  9.5461 57.0476 33.4063  9.5461 57.0476
515.5925 33.2662  9.6202 57.1136 33.2662  9.6202 57.1136
515.3782 33.1271  9.6945 57.1784 33.1271  9.6945 57.1784
515.1641 32.9889  9.7692 57.2419 32.9889  9.7692 57.2419
514.9502 32.8516  9.8442 57.3042 32.8516  9.8442 57.3042
514.7364 32.7153  9.9195 57.3652 32.7153  9.9195 57.3652
514.5228 32.5800  9.9951 57.4249 32.5800  9.9951 57.4249
514.3094 32.4457 10.0709 57.4834 32.4457 10.0709 57.4834
514.0962 32.3124 10.1471 57.5405 32.3124 10.1471 57.5405
513.8831 32.1801 10.2235 57.5964 32.1801 10.2235 57.5964
513.6703 32.0488 10.3002 57.6510 32.0488 10.3002 57.6510
513.4576 31.9187 10.3771 57.7042 31.9187 10.3771 57.7042
513.2450 31.7896 10.4543 57.7562 31.7896 10.4543 57.7562
513.0327 31.6615 10.5317 57.8068 31.6615 10.5317 57.8068
512.8205 31.5346 10.6093 57.8561 31.5346 10.6093 57.8561
512.6085 31.4088 10.6872 57.9040 31.4088 10.6872 57.9040
512.3967 31.2841 10.7653 57.9506 31.2841 10.7653 57.9506
512.1850 31.1606 10.8436 57.9959 31.1606 10.8436 57.9959
511.9736 31.0382 10.9221 58.0397 31.0382 10.9221 58.0397
511.7623 30.9169 11.0008 58.0823 30.9169 11.0008 58.0823
511.5512 30.7969 11.0797 58.1234 30.7969 11.0797 58.1234
511.3402 30.6780 11.1588 58.1632 30.6780 11.1588 58.1632
511.1294 30.5603 11.2380 58.2016 30.5603 11.2380 58.2016
510.9188 30.4438 11.3175 58.2387 30.4438 11.3175 58.2387
510.7084 30.3286 11.3971 58.2743 30.3286 11.3971 58.2743
510.4981 30.2146 11.4768 58.3086 30.2146 11.4768 58.3086
510.2881 30.1018 11.5567 58.3415 30.1018 11.5567 58.3415
510.0782 29.9902 11.6367 58.3731 29.9902 11.6367 58.3731
509.8684 29.8800 11.7168 58.4032 29.8800 11.7168 58.4032
509.6589 29.7709 11.7971 58.4320 29.7709 11.7971 58.4320
509.4495 29.6632 11.8775 58.4594 29.6632 11.8775 58.4594
509.2402 29.5567 11.9579 58.4854 29.5567 11.9579 58.4854
509.0312 29.4515 12.0385 58.5100 29.4515 12.0385 58.5100
508.8223 29.3476 12.1192 58.5332 29.3476 12.1192 58.5332
508.6136 29.2450 12.1999 58.5551 29.2450 12.1999 58.5551
508.4051 29.1437 12.2807 58.5756 29.1437 12.2807 58.5756
508.1967 29.0436 12.3616 58.5947 29.0436 12.3616 58.5947
507.9885 28.9449 12.4426 58.6125 28.9449 12.4426 58.6125
507.7805 28.8476 12.5236 58.6289 28.8476 12.5236 58.6289
507.5727 28.7515 12.6046 58.6439 28.7515 12.6046 58.6439
507.3650 28.6567 12.6857 58.6576 28.6567 12.6857 58.6576
507.1575 28.5633 12.7668 58.6699 28.5633 12.7668 58.6699
506.9501 28.4712 12.8479 58.6809 28.4712 12.8479 58.6809
506.7430 28.3804 12.9291 58.6905 28.3804 12.9291 58.6905
506.5359 28.2909 13.0102 58.6989 28.2909 13.0102 58.6989
506.3291 28.2028 13.0913 58.7059 28.2028 13.0913 58.7059
506.1224 28.1160 13.1724 58.7116 28.1160 13.1724 58.7116
505.9160 28.0305 13.2536 58.7159 28.0305 13.2536 58.7159
505.7096 27.9464 13.3346 58.7190 27.9464 13.3346 58.7190
505.5035 27.8635 13.4157 58.7208 27.8635 13.4157 58.7208
505.2975 27.7820 13.4967 58.7213 27.7820 13.4967 58.7213
505.0916 27.7018 13.5776 58.7205 27.7018 13.5776 58.7205
504.8860 27.6230 13.6585 58.7185 27.6230 13.6585 58.7185
504.6805 27.5454 13.7394 58.7152 27.5454 13.7394 58.7152
504.4752 27.4692 13.8201 58.7107 27.4692 13.8201 58.7107
504.2700 27.3942 13.9008 58.7050 27.3942 13.9008 58.7050
504.0650 27.3206 13.9814 58.6980 27.3206 13.9814 58.6980
503.8602 27.2482 14.0619 58.6898 27.2482 14.0619 58.6898
503.6556 27.1772 14.1424 58.6805 27.1772 14.1424 58.6805
503.4511 27.1074 14.2227 58.6699 27.1074 14.2227 58.6699
503.2468 27.0389 14.3029 58.6582 27.0389 14.3029 58.6582
503.0426 26.9717 14.3829 58.6453 26.9717 14.3829 58.6453
502.8386 26.9058 14.4629 58.6313 26.9058 14.4629 58.6313
502.6348 26.8411 14.5427 58.6162 26.8411 14.5427 58.6162
502.4311 26.7777 14.6224 58.5999 26.7777 14.6224 58.5999
502.2276 26.7155 14.7019 58.5826 26.7155 14.7019 58.5826
502.0243 26.6545 14.7813 58.5641 26.6545 14.7813 58.5641
501.8211 26.5948 14.8606 58.5446 26.5948 14.8606 58.5446
501.6181 26.5363 14.9396 58.5241 26.5363 14.9396 58.5241
501.4153 26.4790 15.0185 58.5025 26.4790 15.0185 58.5025
501.2126 26.4228 15.0973 58.4799 26.4228 15.0973 58.4799
501.0101 26.3679 15.1758 58.4563 26.3679 15.1758 58.4563
500.8078 26.3141 15.2542 58.4317 26.3141 15.2542 58.4317
500.6056 26.2615 15.3323 58.4061 26.2615 15.3323 58.4061
500.4036 26.2101 15.4103 58.3796 26.2101 15.4103 58.3796
500.2017 26.1598 15.4881 58.3521 26.1598 15.4881 58.3521
500.0000 26.1106 15.5656 58.3238 26.1106 15.5656 58.3238
499.7985 26.0625 15.6430 58.2945 26.0625 15.6430 58.2945
499.5971 26.0156 15.7201 58.2643 26.0156 15.7201 58.2643
499.3959 25.9697 15.7970 58.2333 25.9697 15.7970 58.2333
499.1948 25.9249 15.8737 58.2014 25.9249 15.8737 58.2014
498.9940 25.8812 15.9501 58.1687 25.8812 15.9501 58.1687
498.7932 25.8385 16.0263 58.1352 25.8385 16.0263 58.1352
498.5927 25.7968 16.1023 58.1009 25.7968 16.1023 58.1009
498.3923 25.7562 16.1780 58.0659 25.7562 16.1780 58.0659
498.1920 25.7165 16.2534 58.0300 25.7165 16.2534 58.0300
497.9920 25.6779 16.3286 57.9935 25.6779 16.3286 57.9935
497.7921 25.6402 16.4036 57.9562 25.6402 16.4036 57.9562
497.5923 25.6035 16.4783 57.9183 25.6035 16.4783 57.9183
497.3927 25.5677 16.5527 57.8796 25.5677 16.5527 57.8796
497.1933 25.5328 16.6268 57.8403 25.5328 16.6268 57.8403
496.9940 25.4989 16.7007 57.8004 25.4989 16.7007 57.8004
496.7949 25.4659 16.7743 57.7598 25.4659 16.7743 57.7598
496.5959 25.4337 16.8476 57.7187 25.4337 16.8476 57.7187
496.3971 25.4024 16.9206 57.6770 25.4024 16.9206 57.6770
496.1985 25.3719 16.9934 57.6347 25.3719 16.9934 57.6347
496.0000 25.3423 17.0658 57.5919 25.3423 17.0658 57.5919
495.8017 25.3135 17.1380 57.5486 25.3135 17.1380 57.5486
495.6035 25.2855 17.2098 57.5047 25.2855 17.2098 57.5047
495.4055 25.2582 17.2814 57.4604 25.2582 17.2814 57.4604
495.2077 25.2317 17.3526 57.4157 25.2317 17.3526 57.4157
495.0100 25.2060 17.4236 57.3705 25.2060 17.4236 57.3705
494.8125 25.1810 17.4942 57.3248 25.1810 17.4942 57.3248
494.6151 25.1567 17.5645 57.2788 25.1567 17.5645 57.2788
494.4179 25.1330 17.6345 57.2324 25.1330 17.6345 57.2324
494.2208 25.1101 17.7042 57.1857 25.1101 17.7042 57.1857
494.0239 25.0878 17.7736 57.1386 25.0878 17.7736 57.1386
493.8272 25.0662 17.8427 57.0912 25.0662 17.8427 57.0912
493.6306 25.0451 17.9114 57.0435 25.0451 17.9114 57.0435
493.4341 25.0247 17.9798 56.9955 25.0247 17.9798 56.9955
493.2379 25.0049 18.0479 56.9472 25.0049 18.0479 56.9472
493.0417 24.9856 18.1157 56.8987 24.9856 18.1157 56.8987
492.8458 24.9669 18.1831 56.8500 24.9669 18.1831 56.8500
492.6500 24.9487 18.2502 56.8011 24.9487 18.2502 56.8011
492.4543 24.9310 18.3170 56.7520 24.9310 18.3170 56.7520
492.2588 24.9138 18.3835 56.7028 24.9138 18.3835 56.7028
492.0635 24.8971 18.4496 56.6533 24.8971 18.4496 56.6533
491.8683 24.8808 18.5154 56.6038 24.8808 18.5154 56.6038
491.6733 24.8650 18.5808 56.5542 24.8650 18.5808 56.5542
491.4784 24.8497 18.6459 56.5044 24.8497 18.6459 56.5044
491.2837 24.8347 18.7107 56.4546 24.8347 18.7107 56.4546
491.0891 24.8201 18.7751 56.4047 24.8201 18.7751 56.4047
490.8947 24.8059 18.8393 56.3548 24.8059 18.8393 56.3548
490.7004 24.7921 18.9030 56.3049 24.7921 18.9030 56.3049
490.5063 24.7785 18.9664 56.2550 24.7785 18.9664 56.2550
490.3124 24.7654 19.0295 56.2051 24.7654 19.0295 56.2051
490.1186 24.7525 19.0923 56.1552 24.7525 19.0923 56.1552
489.9249 24.7399 19.1547 56.1054 24.7399 19.1547 56.1054
489.7314 24.7276 19.2168 56.0556 24.7276 19.2168 56.0556
489.5381 24.7155 19.2785 56.0060 24.7155 19.2785 56.0060
489.3449 24.7037 19.3399 55.9564 24.7037 19.3399 55.9564
489.1519 24.6921 19.4010 55.9069 24.6921 19.4010 55.9069
488.9590 24.6807 19.4617 55.8576 24.6807 19.4617 55.8576
488.7663 24.6695 19.5221 55.8084 24.6695 19.5221 55.8084
488.5737 24.6585 19.5821 55.7594 24.6585 19.5821 55.7594
488.3813 24.6476 19.6418 55.7106 24.6476 19.6418 55.7106
488.1890 24.6369 19.7012 55.6620 24.6369 19.7012 55.6620
487.9969 24.6263 19.7602 55.6135 24.6263 19.7602 55.6135
487.8049 24.6158 19.8189 55.5653 24.6158 19.8189 55.5653
487.6131 24.6054 19.8772 55.5174 24.6054 19.8772 55.5174
487.4214 24.5951 19.9352 55.4697 24.5951 19.9352 55.4697
487.2299 24.5849 19.9929 55.4222 24.5849 19.9929 55.4222
487.0385 24.5747 20.0502 55.3750 24.5747 20.0502 55.3750
486.8473 24.5646 20.1072 55.3282 24.5646 20.1072 55.3282
486.6562 24.5545 20.1639 55.2816 24.5545 20.1639 55.2816
486.4653 24.5444 20.2202 55.2354 24.5444 20.2202 55.2354
486.2745 24.5343 20.2762 55.1895 24.5343 20.2762 55.1895
486.0839 24.5242 20.3319 55.1439 24.5242 20.3319 55.1439
485.8934 24.5140 20.3873 55.0987 24.5140 20.3873 55.0987
485.7031 24.5038 20.4423 55.0539 24.5038 20.4423 55.0539
485.5129 24.4936 20.4970 55.0094 24.4936 20.4970 55.0094
485.3229 24.4833 20.5513 54.9654 24.4833 20.5513 54.9654
485.1330 24.4729 20.6053 54.9218 24.4729 20.6053 54.9218
484.9433 24.4624 20.6590 54.8785 24.4624 20.6590 54.8785
484.7537 24.4518 20.7124 54.8357 24.4518 20.7124 54.8357
484.5643 24.4412 20.7655 54.7934 24.4412 20.7655 54.7934
484.3750 24.4303 20.8182 54.7515 24.4303 20.8182 54.7515
484.1859 24.4194 20.8706 54.7100 24.4194 20.8706 54.7100
483.9969 24.4083 20.9227 54.6691 24.4083 20.9227 54.6691
483.8080 24.3970 20.9745 54.6286 24.3970 20.9745 54.6286
483.6193 24.3855 21.0259 54.5886 24.3855 21.0259 54.5886
483.4308 24.3739 21.0770 54.5491 24.3739 21.0770 54.5491
483.2424 24.3621 21.1279 54.5101 24.3621 21.1279 54.5101
483.0541 24.3501 21.1783 54.4716 24.3501 21.1783 54.4716
482.8660 24.3378 21.2285 54.4336 24.3378 21.2285 54.4336
482.6781 24.3254 21.2784 54.3962 24.3254 21.2784 54.3962
